,Lo 10,2-Dec,3-Dec,4-Dec,5-Dec,6-Dec,7-Dec,8-Dec,9-Dec,Hi 10
200104,12.5,5.84,5.89,1.94,6,5.17,4.37,6.57,5.74,7.22
200105,-0.16,-0.36,2.89,2.78,3.32,3.71,2.94,3.42,0.43,1.64
200106,-1.16,-2.33,-2.24,-1.17,-1.75,-0.95,-1.09,-1.45,0.54,-2.43
200107,-2.19,-2.3,-0.3,-1.8,-1.25,0.23,0.21,3.78,1.11,-2.89
200108,-8.61,-7.31,-4.05,-3.9,-1.7,-3.65,-2.28,-4.29,-5.02,-7.01
200109,-8.52,-7.64,-10.3,-11.23,-10.08,-1.22,-10.86,-5.56,-9.53,-18.11
200110,4.45,1.82,4.16,4.03,1.44,-4.13,6.25,-3.72,-0.81,3.8
200111,8.94,6.78,8.62,8.11,7.68,3.79,6.75,5.54,7.14,12.05
200112,-1.06,1.85,3.21,1.9,2.56,2.54,5.46,3.99,2.23,3.6
200201,-2.68,-0.25,0.27,-0.09,-1.61,0.24,1.96,-1.55,-3.86,2.27
200202,-3.65,-1.01,-1.2,-1.78,0.92,0.14,-0.99,-0.65,-4.35,-0.26
200203,2.97,2.84,5.17,5.74,6.75,4.25,5.92,3.54,7.67,8.51
200204,-7.57,-5.73,-3.41,-5.14,-1.27,-2.31,-0.29,-6.01,-4.07,0.89
200205,-2.4,-1.41,-0.03,-1.91,-1.21,2.8,-0.23,0.49,0.16,-2.77
200206,-7.19,-6.34,-6.81,-8.41,-5.61,-8.67,-3.26,-4.95,-8.44,-6.32
200207,-8.98,-6.88,-2.89,-9.49,-6.48,-10.44,-9.62,-6.27,-12.33,-11
200208,1.53,0.71,-0.55,2.11,1,-0.46,-0.14,-1.01,2.49,2.2
200209,-9.66,-9.81,-11.1,-8.28,-10.63,-10.35,-10.42,-12.28,-9.94,-5.72
200210,11.28,8.81,7.83,12.53,4.74,4.49,0.94,7.81,4.74,-0.45
200211,8.47,4.87,3.7,5.23,4.62,3.44,2.9,2.67,6.04,4
200212,-8.17,-7.23,-5.76,-5.71,-3.22,-1.15,-1.86,0.4,-1.43,1.37
200301,-2.6,-2.76,-2.15,-2.59,-1.11,-3.29,-2.94,-5.37,-3.65,-4.66
200302,-1.56,-0.75,-1.03,-3.58,-2.31,-1.5,-3.5,-4.67,-1.58,-1.19
200303,0.91,1.79,2.69,0.97,1.38,1.08,1.66,-4.28,3.01,0.36
200304,10.57,7.07,8.68,9.01,7.75,5.02,7.38,7.84,7.14,5.35
200305,7.35,3.51,3.63,5.22,4.2,6.9,7.26,11.78,8.57,8.33
200306,2.21,1.25,-0.12,2.19,2.92,-0.27,0.93,2.66,-0.59,2.18
200307,5.8,0.08,1.45,3.43,3.13,2.49,-1.2,-0.88,-2.67,0.21
200308,2.07,1.48,1.55,2.75,1.8,2.7,3.51,1.46,2.76,4.94
200309,-1.49,-1.81,-0.28,-0.88,-0.47,-1.84,-3.53,-0.28,1.34,0.58
200310,6.14,6.1,6.47,5.38,4.32,7.38,7.37,5.87,7.67,7.6
200311,-0.11,1.98,1.71,1.25,0.83,2.91,1.42,1.37,3.35,3.48
200312,3.51,5.2,4.19,4.02,5.68,3.79,3.62,3.96,5.93,4.25
200401,2.88,0.78,0.92,0.84,2.8,1.35,2.51,0.94,0.54,1.8
200402,1.02,1.28,1.93,1.99,1.01,3.29,3.49,1.85,1.77,1.67
200403,-0.95,-1.84,-0.35,-1.51,-1.69,-0.94,-0.25,-0.48,-0.31,0.63
200404,-2.37,0.12,-0.78,-2.08,-2.62,-0.96,-0.71,-1.89,-0.69,-3.7
200405,2,1.11,0.56,1.65,3.12,1.61,-0.83,0.66,-3.4,-1.34
200406,1.67,0.38,2.04,1.09,2.18,2.33,3.98,3.59,4.22,5.23
200407,-7.9,-4.41,-4.92,-2.39,-3.49,-2.58,-2.3,0.57,0.13,0.34
200408,-1.43,-0.85,0.53,0.09,1.36,0.84,2.71,1.28,1.44,-1.31
200409,2.31,1.68,0.41,1.81,-1.38,3.27,0.53,2.52,4.28,5.54
200410,1.51,2.82,2.9,-0.69,0.78,2.17,2.08,1.81,2.01,-0.46
200411,4.02,3.62,2.91,5.71,3.35,5.39,4.66,7.06,4.95,7.35
200412,4,3.38,3.28,3.75,5.04,2.76,3.71,2.55,2.12,1.15
200501,-6.29,-2.02,-1.88,-1.92,-1.85,-0.81,-1.83,-1.82,0.08,-0.21
200502,1.29,0.04,1.89,1.19,0.38,1.22,0.95,8.91,5.83,7.81
200503,-1.96,-1.75,-0.89,-1.93,-1.17,-0.71,-1.65,-2.98,-0.3,-1.44
200504,-2.47,-1.21,-1.4,-3.67,-2.33,-3.27,-1.06,-2.57,-3.06,-2.39
200505,6.47,3.85,3.41,3.47,1.41,4.32,5,2.32,3.74,3.31
200506,-1.94,0.66,-1.25,0.63,0.07,1.67,2.28,1.42,3.56,6.35
200507,5.98,4.36,3.11,3.41,2,4.01,4.53,3.54,4.5,5.52
200508,-0.27,-1.69,-2.45,-1.55,-1.57,-0.87,-0.46,-1.09,-0.92,3
200509,0.01,-0.55,0.5,0.27,0.65,-0.65,0.98,3.84,2.72,4.97
200510,-0.42,-0.58,0.61,0.25,-2.56,-1.17,-0.7,-5.18,-3.4,-7.82
200511,5.36,4.16,3.3,3.73,3.33,6.13,3.31,4.43,3.03,0.86
200512,-0.09,-0.56,-1.02,0.58,1.92,-1.38,0.99,-0.44,0.04,0.56
200601,3.66,2.25,2.09,1.8,2.81,-0.44,2.88,6.61,5.53,9.26
200602,-1.12,0.18,1.27,1.43,1.1,1.02,0.56,-1.24,0.33,-4.41
200603,1.57,2.73,2.37,1.67,0.41,1.43,1.08,0.51,2.3,4
200604,-1.37,0.99,-0.4,2.91,2.18,1.74,1.29,2.51,1.55,3.08
200605,-5.67,-2.5,-1,-2.63,-3.08,-2.92,-1.47,-2.77,-2.93,-3.92
200606,0.18,-1.08,-0.3,-1.08,0.04,-0.6,0.71,0.5,2.64,3.09
200607,-4.32,-0.76,-1.47,0.87,-1.08,0.97,-0.2,1.6,2.81,1.57
200608,3.85,5.02,2.98,3.5,2.57,2.25,-0.19,2.45,-0.23,-1.42
200609,3.16,1.77,2.78,3.2,2.61,2.67,3.89,2.45,-0.24,-0.35
200610,4.82,3.06,2.76,2.06,2.52,3.98,4.19,4.21,5.2,4.35
200611,2.57,1.78,0.81,2.41,1.09,0.14,2.33,0.51,5.99,5.39
200612,-1.33,0.72,2.44,1.92,1.78,2.97,0.64,1.9,-0.04,0.79
200701,3.27,2.11,1.39,2.17,2.07,1.45,0.79,2.17,-0.21,1.58
200702,-2.04,-2.1,-1.67,-2.01,-0.5,-2.44,-1.03,-0.01,-0.9,-1.97
200703,1.34,1.05,0.49,0.16,0.53,0.91,1.04,1.32,3.03,3.63
200704,4.75,4.21,4.1,3.97,3.67,3.85,3.88,4.48,4.58,3.86
200705,4.09,3.23,3.24,2.34,3.25,2.93,3.9,3.03,4.53,7.64
200706,-1.59,-1.9,-0.36,-2.2,-1.22,-1.83,-3.6,-2.16,-1,-0.83
200707,-0.85,-2.7,-3.17,-3.09,-3.25,-4.34,-5.66,-4.02,-3.53,-2.37
200708,2.61,1.48,1.73,2.38,2.14,3.06,2.17,-0.73,-0.56,-0.65
200709,5.94,4.67,1.83,2.9,1.87,1.06,2.17,3.77,4.44,6.8
200710,5.36,5.3,1.8,1.2,1.61,-0.67,-0.23,2.28,-0.66,3.34
200711,-6.11,-3.37,-5.04,-1.43,-1.63,-5.17,-5.64,-5.54,-4.11,-6.47
200712,-1.46,0.13,-2.14,-1.43,-1.83,-2.43,-2.7,0.51,1.37,6.31
200801,-11.46,-6.82,-7.16,-4.67,-2.37,-4.22,-2.46,-4.7,-6.57,-9.35
200802,-3.71,-4.73,-2.99,-3.17,-3.37,-3.9,-8.58,-3.97,-0.8,7.85
200803,1.06,0.59,-2.09,-1.13,-0.05,-1.24,-0.84,0.18,-0.94,-2.87
200804,6.78,1.75,4.38,3,0.06,4.99,5.36,5.07,7.96,9.91
200805,4.37,2.79,3.02,1.86,0.44,-0.11,-4.07,3.41,1.77,6.38
200806,-10.14,-7.32,-9.26,-8.49,-8.69,-11.09,-15.65,-9.13,-4.49,0.36
200807,-2.15,0.91,3.2,-1.2,1.18,5.68,-4.78,0.56,-8.58,-7.23
200808,0.16,1.98,2.24,2.68,1.87,1.67,1.06,0.42,2.07,2.77
200809,-17.59,-7.6,-6.77,-7.41,-10.32,-4.72,-8.86,-4.06,-10.62,-11.04
200810,-17.5,-17.06,-13.54,-16.89,-17.63,-14.97,-13.43,-18.8,-20.31,-22.83
200811,-12.59,-6.04,-5.84,-9.45,-10.13,-9.8,0.18,-10.74,-4.69,-8.25
200812,2.25,2.07,0.93,3.52,1.81,1.29,1.34,3.26,0.02,4.48
200901,-2.69,-7.03,-5.8,-8.32,-10.72,-15.78,-5.11,-11.85,-8.6,-9.08
200902,-5.52,-6.05,-11.06,-11.74,-13.71,-11.03,-7.84,-12.95,-13.96,-13.69
200903,9.67,11.41,5.92,8.19,10.28,10.43,4.81,10.21,10.02,8.78
200904,11.25,7.68,6.19,13.72,13.68,11.31,4.97,15.43,12.28,15.77
200905,6.11,4.79,5.7,3.96,3.39,5.65,2.66,6.91,6.04,5.31
200906,0.33,3.27,1.3,-0.51,0.27,0.09,0.11,-1.72,-2.29,-2.65
200907,6.38,7.04,6.31,8.85,7.43,9.9,6.49,9.37,8.05,8.58
200908,3.04,3.16,1.81,1.79,4.12,3.88,2.65,2.37,1.35,3.15
200909,4.11,4.42,2.67,3.31,5.16,3.51,1.96,3.93,6.98,9.29
200910,-2.99,-2.16,-1.13,-2.65,-2.32,-2.38,0.08,-2.57,0.11,-3.93
200911,2.95,6.71,6.47,3.65,6.18,8,6.21,6.11,3.43,4.21
200912,2.18,2.69,1.45,2.86,2.63,3.82,0.16,4.35,4.3,8.57
201001,-1.44,-4.76,-1,-2.74,-3.52,-5.41,-4.15,-5.65,-4.16,-4.54
201002,2.93,2.7,2.4,3.41,3.11,4.99,3.49,3.6,3.33,5.97
201003,6.04,7.16,4.33,5.76,6.05,6.77,4.82,7.04,5.4,7.65
201004,-0.39,1.09,-0.81,2.78,2.39,2.84,1.77,3.04,3.44,6.14
201005,-8.2,-7.09,-5.9,-7.08,-9.31,-7.23,-7.26,-8.09,-10.37,-9.22
201006,-4.32,-5,-2.83,-3.91,-7.68,-6.34,-4.31,-4.93,-7.68,-11.4
201007,8.25,6.07,7.9,7.7,5.54,5.67,6.65,9.28,6.59,7.93
201008,-2.74,-6.95,-5.4,-5.89,-3.19,-4.53,-3.25,-3.1,-2.95,-4.14
201009,12.2,12.27,10.8,8.84,8.21,6.96,8.87,9.22,7.08,7.89
201010,3.33,4.47,4.81,2.49,3.39,3.93,4.55,4.91,2.74,3.12
201011,2.41,0.11,0.47,-0.21,0.06,2.47,-0.57,0.35,-1.89,1.53
201012,7.2,7.35,8.22,7.44,3.65,5.44,5.47,7.44,6.09,4.72
201101,2.71,1.87,2.01,2.66,0.07,3.82,1.31,3.48,-0.18,2.4
201102,4.93,2.57,3.15,3.26,3.83,2.36,5.01,3.85,3.96,2.64
201103,1.16,-0.31,1.58,-1.26,0.35,-0.26,1.17,2.66,1.9,1.51
201104,2.76,1.5,3.72,2.12,5.67,2.45,3.74,2.12,3.42,4.53
201105,-1.05,-1.64,-0.6,-2.77,0.64,-1.98,-0.74,-1.48,0.06,0.06
201106,-2.14,-2.91,-1.47,-0.95,-1.86,-1.64,-0.83,-0.05,-1.39,-0.29
201107,-3.57,-3.22,0.74,-1.42,-2.18,-2.38,-1.83,-2.51,-4,-2.32
201108,-7.98,-6.36,-5.3,-5.58,-5.05,-4.01,-4.78,-6.81,-7.13,-5.58
201109,-8.34,-8.98,-6.19,-8.23,-7.1,-6.45,-7.84,-5.88,-7.36,-6.53
201110,10.56,14.73,10.79,12.24,11.14,9.21,11.68,10.08,13.17,9.46
201111,-1.82,-1.14,-1.72,-0.2,1.75,-0.08,0.66,1.25,-0.18,-1.16
201112,-2.63,-2.78,0.97,0.89,1.3,2.5,1.46,1.73,0.09,2.27
201201,8.69,7.94,8.64,3.71,3.28,4.82,5.04,2.53,3.28,0.39
201202,4.67,3.37,8.45,4.55,4.3,3.95,1.68,3.02,5.41,5.36
201203,4.83,2.45,5.52,2.4,3.78,2.89,3.61,0.77,1.12,1.36
201204,-1.68,-0.26,-0.84,-1.74,0.31,-0.39,-1,-0.12,-1.8,0.66
201205,-9.9,-7.34,-4.99,-6.39,-6,-4.91,-5.75,-6,-6.26,-4.85
201206,3.33,4.71,1.9,1.13,4.45,4.57,5.02,4.94,3.52,5.03
201207,-3.33,0.68,1.87,2.87,1.31,1.63,-0.85,1.68,-0.28,0.29
201208,4.39,2.28,1.82,4.66,0.85,1.24,2.11,1.91,2.94,4.81
201209,3.89,2.02,3.44,2.11,3.87,2.26,0.35,3.42,2.57,3.03
201210,-3.79,-1.58,-2.53,-3.75,-2.65,0.34,-1.14,1.19,-1.32,0.99
201211,2.44,2.35,1.88,1.21,0.94,0.62,-0.74,-2.13,-1.6,0.04
201212,3.87,0.57,-0.07,-1.58,0.95,0.97,2.35,1.94,3.36,4.07
201301,4.7,6.61,6.19,2,6.59,6.2,4.75,6.66,5.18,8.38
201302,-0.72,1.42,2.89,0.22,2.4,1.77,1.37,0.64,2.17,-1.19
201303,4.17,4.85,3.74,3.04,3.62,4.57,4.8,3.12,3.82,5.03
201304,-0.29,0.89,2.95,0.7,0.77,1.18,4.62,1.66,1.83,0.39
201305,3.13,1.67,1.73,3.41,0.42,1.86,4.29,2.33,4.54,8.03
201306,-1.57,-0.3,-0.53,-3.15,-0.91,-1.6,-0.39,-0.93,-1.59,-1.4
201307,7.92,6.27,4.32,5.31,6.61,3,7.67,6.52,4.95,4.6
201308,-1.68,-2.22,-2.68,-3.57,-3.02,-3.02,-0.7,-3.9,-4.33,-1.87
201309,7.8,4.81,3.5,3.76,3.43,2.15,2.11,3.25,2.06,4.41
201310,3.48,3.64,3.98,5.89,5.23,2.76,5.31,3.54,5.11,4.38
201311,2.73,3.62,2.22,2.29,3.9,2.71,4.44,2.92,4.33,2.07
201312,3.49,2.65,2.27,2.57,2.82,1.96,2.36,2.46,4.07,2.7
201401,-2.08,-1.55,-4.24,-3.37,-3.43,-3.42,-4.38,-3.42,-5.23,-5.84
201402,5.3,4.44,4.13,4.06,5.21,4.37,4.39,5.2,5.43,4.54
201403,-5.2,-2.09,0.43,0.18,1.61,3.22,2.35,2.8,1.82,2.91
201404,-4.19,-1.14,0.17,-0.19,-1.43,0.79,3.36,-0.41,2.7,2.83
201405,3.4,2.57,1.58,1.94,2.02,1.09,3.65,1.58,1.2,1.81
201406,3.27,2.19,1.47,1.82,1.34,1.23,2.49,4.38,1.84,4.58
201407,-0.65,-2.11,-2.72,-2.6,-3.5,-1.02,-0.58,-1.56,-2.03,-1.47
201408,6.35,3.76,3.76,4.44,3.81,3.36,5.01,4.4,4.63,1.61
201409,-2.39,-1.8,-1.32,-0.13,-1.45,-1.62,-1.17,-1.57,-3.25,-5.59
201410,2.35,4.61,2.83,2.86,4.51,2.83,3.38,0.83,1.47,-1
201411,0.37,3.6,2.33,3.81,2.14,4.05,3.7,2.74,2.97,-1.94
201412,-1.48,0.5,-0.29,-0.52,-0.04,1.13,-1.3,0.73,0.71,-0.21
201501,2.14,-1.98,-3.09,-3.32,-3.64,-4.74,-2.76,-4.29,-4.36,-3.63
201502,6.39,7.58,6.5,6.72,5.6,5.1,8.19,4.19,4.28,5.14
201503,-0.96,-0.09,0.03,-1.92,-1.34,-0.98,-2.03,-1.55,-0.58,-2.3
201504,1.78,-1.4,-0.64,0.69,-0.22,-0.27,2.43,0.59,0.47,4.38
201505,2.83,1.76,1.76,1.29,1.62,0.56,1.87,0.54,2.22,-2.73
201506,1.72,-0.57,-0.32,-1.79,-1.87,-1.85,-1.93,-2.48,-3.11,-2.65
201507,5.04,2.37,4.08,4.76,2.23,-0.4,1.53,0.22,-1.81,-8.11
201508,-6.65,-5.91,-5.22,-5.71,-5.93,-6.66,-6.25,-5.11,-5.36,-5.24
201509,-4.87,-1.58,-2.27,-2,-1.07,-2.98,-4.22,-2.78,-2.28,-6.15
201510,9.29,6.44,7.62,9.14,9.68,5.49,5.66,7.17,7.33,11.97
201511,2.27,-0.12,1.75,0.21,0.6,-0.19,-0.44,-0.63,0.95,0.89
201512,-1.53,-0.79,-1.62,-1.21,-0.67,-4.37,-1,-2.6,-4.39,-8.54
201601,-9.44,-5.48,-4.85,-4.07,-4.33,-4.99,-4.41,-4.72,-4.43,-7.61
201602,-2.9,0.07,-0.45,1.05,-0.05,1.44,0.54,1.9,0.65,-4.88
201603,5.88,5.96,6.51,6.27,6.6,7.81,6.93,6.91,7.52,13.52
201604,4.42,-0.58,0.21,-0.36,0.6,-2.63,0.73,1.56,1.3,8.12
201605,3.41,1.56,1.42,2.15,1.91,2.05,0.38,1.19,1.72,0.13
201606,-1.93,-0.41,0.23,-0.72,0.73,-0.76,0.82,1.02,1.94,-0.18
201607,4.34,5.58,2.71,3.91,3.84,2.4,3.85,4.25,2.1,4.9
201608,-0.44,0.38,-0.01,-0.5,-0.22,1.19,2.84,2.11,0.11,-1.27
201609,1.39,-0.06,-0.86,-0.32,-0.79,0.06,-1.59,1.4,0.29,0.38
201610,-3.29,-0.52,-2.6,-2.26,-3.37,-1.95,1.86,-0.94,-1.48,-0.62
201611,0.31,1.21,1.38,7.52,5.45,7.39,11.61,5.56,5.2,7.94
201612,0.86,1.81,1.7,0.49,1.68,1.2,3.45,3.69,3.19,3.38
201701,4.57,3.03,2.63,1.8,1.22,-0.41,-0.37,2.49,0.37,0.02
201702,3.44,3.46,4.24,3.4,4.75,3.47,3.98,5.77,2.9,1.88
201703,1.75,0.8,1.02,-0.24,0.39,-0.12,-2.36,0.09,-0.51,-1.09
201704,2.27,3.61,0.61,1.46,2.01,0.78,-0.29,0.32,-0.08,-1.27
201705,1.86,3.3,3.41,0.04,2.17,-1.22,-1.57,1.93,0.05,-0.97
201706,-0.29,-1.32,0.32,2.68,1.51,3.27,2.55,-0.11,1.21,0.97
201707,3.94,2.69,2.72,1.28,1.62,0.39,1.12,2.83,2.87,-1.26
201708,0,-0.37,0.77,0.42,0.24,0.17,-0.54,2.85,-0.75,-0.68
201709,1.86,3.06,1.29,4.08,2.64,2.12,3.47,-0.69,3.28,3.57
201710,5.07,1.73,3.62,0.44,3.44,1.6,2.37,4.08,1.45,-0.12
201711,2.39,2.68,1.15,4.9,3.04,4.39,4.43,4.18,3.73,4.5
201712,0.3,0.64,0.63,1.38,0.69,1.32,2.26,0.4,1.45,1.85
201801,13.09,6.14,6.57,4.96,4.17,5.74,6.37,2.73,2.28,3.22
201802,-0.55,-3.76,-4.03,-4.31,-4.59,-3.31,-3.16,-3.02,-3.28,-5.37
201803,-0.86,-0.5,-2.99,-2.62,-1.63,-3.57,-4.27,-2.94,-0.68,-1.56
201804,4.06,1.64,0.27,-0.18,-0.69,-1.36,0.14,-0.78,-0.32,-3.12
201805,5.31,2.49,4.52,2.09,2.4,3.25,-0.93,3.56,0.92,1.6
201806,1.8,1.88,0.62,0.59,-0.66,0.01,-0.35,0.37,-1.02,1.09
201807,3.56,5.12,1.11,3.47,4.55,5.05,2.58,3.56,4.39,0.72
201808,6.98,2.42,2.74,3.12,1.64,0.81,6.45,0.7,1.6,1.97
201809,0.99,0.86,-0.28,1.03,0.73,0.02,-1.26,0.24,-0.09,-2.41
201810,-11.5,-7.85,-8.37,-4.33,-8.66,-7.1,-3.21,-7.06,-2.53,-6.07
201811,3.63,3.07,2.75,3.09,2.16,3.12,-4.08,3,1.63,1.33
201812,-8.32,-8.29,-8.51,-8.34,-9.84,-11.56,-10.03,-12.86,-9.28,-13.34
201901,8.09,6.8,9.93,6.34,12.12,9.06,6.27,10.27,8.14,11.08
201902,2.69,5,4.44,1.96,3.77,2.8,4.95,1.35,2.82,2.69
201903,3.12,3.22,2.26,1.06,-1.79,-1.43,2.4,-0.47,0.22,-2.64
201904,3.05,5.54,6.07,3.15,4.55,6.24,4.36,2.89,3.38,6.38
201905,-5.86,-5.97,-6.54,-5.51,-8.43,-6.57,-8.28,-7.11,-6.2,-11.03
201906,5.6,6.22,8.33,6.07,8.03,6.48,8.91,8.55,6.45,9.12
201907,-0.15,2.9,2.56,-0.21,2.04,0.49,2.65,2.89,0.69,0.36
201908,-2.53,0.22,-0.23,-1.14,-1.53,-2.55,-3.53,-5.48,-5.95,-9.06
201909,-0.43,1.58,0.76,2.71,0.87,2.05,5.44,5.34,4.56,2.58
201910,2.44,3.47,0.86,1.6,1.91,2.12,3.24,2.53,1.28,1.71
201911,4.59,3.99,3.7,2.71,4.21,2.75,4.05,3.32,2.93,1.98
201912,2.46,4.74,2.13,2.45,1.55,2.26,2.52,3.14,3.63,7.62
202001,4.48,1.86,0.69,-1.93,-0.46,-0.85,-5.98,-3.2,-6.08,-7.76
202002,-6.1,-8.04,-7.3,-7.8,-9.08,-8.25,-9.44,-10.49,-12.31,-10.52
202003,-6.98,-8.78,-13.27,-10.76,-13.99,-16.22,-18.14,-19.62,-28.55,-32.65
202004,15.86,12.18,14.24,11.9,10.94,13.63,8.65,12.99,17.25,22.11
202005,4.75,6.82,6.37,2.78,3.63,5.99,2.37,4.9,3.22,7.28
202006,6.6,4.27,-0.65,-0.57,-2.12,-0.8,0.44,-0.34,2.19,5.13
202007,10.56,4.94,4.35,8.4,3.57,5.22,1.46,4.6,0.4,4.5
202008,10.41,8.86,6.72,10.88,3.98,4.72,2.46,2.73,4.14,9.35
202009,-5.01,-2.36,-3.01,-6.23,-1.95,-2.56,-3.78,-3.29,-2.49,-2.68
202010,-3.26,-2.93,-3.07,-1.01,-2.93,0.85,0.15,-1.51,-3.19,-1.86
202011,11.46,8.86,10.22,10.36,11.49,14.26,16.96,15.65,14.29,17.19
202012,5.36,3.36,4.14,5.49,3.76,2.52,5.88,3.53,4.55,3.78
202101,-0.28,-0.55,-2.8,-0.41,-2.31,-1.45,1.58,0.1,0.68,1.72
202102,-0.43,1.29,2.74,0.42,5.57,4.05,11.61,7.19,7.94,9.85
202103,-0.64,2.17,4.88,4.61,7.88,6.61,7.09,6.24,6.69,6.07
202104,6.93,5.34,4.48,6.74,3.56,5.48,4.39,3.95,1.95,4.56
202105,-2.79,0.36,1.19,-0.59,1.69,2.53,3.86,1.98,3.12,4.49
202106,5.9,5.41,1.5,3.48,-0.59,-2.2,-2.16,-1.86,-2.4,-1.35
202107,2,2.25,3.99,2.62,3.69,0.9,0.17,1.14,0.08,-2.22
202108,4.27,2.53,2.8,1.55,4.33,2.77,3.05,4.18,2.33,1.6
202109,-3.17,-5.49,-5.22,-4.51,-6.87,-3.61,-2.2,-4.8,-4.71,-1.55
202110,12.79,3.97,9.61,6.12,7.79,5.34,2.13,5.38,3.9,-0.49
202111,-0.84,2.08,0.24,0.31,-2.96,-4.28,-3.93,-2.81,-3.14,-0.39
202112,-2.59,3.83,5.55,7.37,4.85,5.27,3.6,7.24,6.94,4.2
202201,-11.6,-5.47,-6.38,-5.37,-5.34,-2.85,-1.22,-2.47,0.83,-5.68
202202,-2.09,-3.32,-2.48,-4.35,-5.66,-1.1,-0.87,-0.02,0.18,-1.69
202203,5.05,3.6,2.65,4.35,4.12,1.06,0.32,-0.16,4.35,1.66
202204,-16.45,-11.7,-8.02,-2.28,-9.93,-5.29,-7.14,-6.35,-6.82,-8.08
202205,-1.67,-2.19,-0.11,1.22,-1.9,1.12,5.79,3.28,2.64,2.25
202206,-11.09,-8.79,-6.12,-5.05,-6.33,-8.11,-8.31,-10.64,-9.87,-13.66
202207,16.93,12.93,11.19,6.02,4.17,4.86,5.99,6.61,7.83,7.39
202208,-6.06,-5.75,-3.59,-4.26,-2.2,-2.48,-1.07,-2.55,-3.14,-1.28
202209,-9.46,-9.21,-9.01,-8.87,-8.33,-8.02,-7.76,-9.59,-8.21,-13.83
202210,4.52,2.82,9.54,6.01,7.76,11.71,12.56,13.97,15.75,16.67
202211,3.52,5.8,3.01,6.87,7.52,5.6,6.45,8.11,4.42,5.07
202212,-11.62,-6.04,-5.77,-6.27,-2.62,-3.36,-6.46,-4.94,-3.71,-8.02
202301,16.04,7.09,4.85,4.53,2.36,4.19,6.22,7.84,3.6,12.87
202302,1.92,-3.6,-1.34,-4.92,-0.89,-3.67,-2.87,-2.28,-4.59,-3.7
202303,6.83,7.34,4.9,5.33,3.32,-1.98,-6.83,-4.56,-0.46,-5.22
202304,-3.66,3.38,2.44,1.04,1.26,0.86,-0.56,2.16,4.26,-1.83
