,Lo 10,2-Dec,3-Dec,4-Dec,5-Dec,6-Dec,7-Dec,8-Dec,9-Dec,Hi 10
201301,6.23,-1.02,5.71,5.05,7.22,5.97,6.24,7.21,6.41,6.89
201302,0.92,0.38,1.71,0.78,1.27,1.86,1.15,2,1.02,2.78
201303,4.01,4.34,4.34,4.14,2.79,4.25,3.55,3.59,3.39,6.42
201304,1.96,1.42,2.6,1.69,2.29,1.16,1.89,1.96,-2.04,2.74
201305,1.67,1.89,-0.17,4.05,1,0.49,2.98,2.51,2.22,4.95
201306,-1.24,-2.42,-1.04,-0.24,-1.65,-0.52,-0.29,-2.29,-3.71,-0.28
201307,4.64,3.85,6.19,7.61,5.15,4.52,4.59,3.85,8.6,6.81
201308,-1.85,-2.17,-2.55,-1.8,-3.16,-3.03,-2.09,-2.33,-0.1,-1.41
201309,7.49,2.58,4.08,1.83,4.05,3.32,4.88,3.82,7.17,4.77
201310,5.14,3.33,4.33,4.6,5.56,4.04,2.98,4.13,3.92,3.88
201311,3.81,3.69,2.38,3.83,2.65,3.33,0.93,0.88,2.05,2.17
201312,3.59,1.33,2.86,1.82,2.15,4.12,3.42,2.39,3.65,1.89
201401,-3.37,-1.92,-1.1,-4.3,-2.31,-4.23,-2.67,-4.53,-3.01,-1.53
201402,4.45,4.91,3.65,5.79,4.43,4.77,4.64,4.94,6.77,5.12
201403,-3.13,1.35,-0.3,1.73,-0.52,0.49,-0.04,1.31,-2.34,-1.34
201404,-3.78,0.74,1.53,1.59,-0.12,0.55,0.15,0.86,0.09,-0.74
201405,3.75,1.92,2.02,3.47,1.08,2.02,1.82,0.98,2.54,3.48
201406,3.47,2.13,3.69,1.88,2.29,1.36,3.52,2.72,1.52,4.11
201407,-3.66,-3.63,-1.31,-0.36,-1.58,-2,-1.96,-1.47,-2.97,-2.21
201408,5.23,5.93,2.51,5.09,3.37,3.33,5.09,5,3.52,4.29
201409,-4.33,-2.77,-2.81,-1.98,-0.53,-1.19,-3.17,-1.53,-3.34,-2.79
201410,1.31,1.61,0.14,3.64,2.62,1.09,3.94,5.15,3.79,0.9
201411,2.15,2.27,2.49,4.56,3.95,2.25,-1.15,1.62,1.68,3.27
201412,-0.59,-0.81,-2.02,-0.36,-0.47,-0.32,0.71,0.23,0.73,0.17
201501,-1.54,-2.45,-3.45,0,-3.65,-2.13,-1.32,-1.84,-2.03,-3.09
201502,7.71,6.16,6.23,6.31,6.27,5.78,2.43,6.08,5.6,6.6
201503,-0.73,-1.39,-1.22,-1.33,-2.84,-1.3,-1.25,-0.4,-1.16,0.82
201504,3.49,0.43,2.21,-0.67,2.13,-0.27,0.49,-1.5,-0.78,-0.92
201505,0.47,1.21,1.1,1.68,0.22,1.18,1.06,1.99,2.51,1.34
201506,-1.52,-1.71,-2.57,-1.15,-2.55,-3.71,-1.15,-1.68,-1.43,-2.34
201507,4.38,3.23,0.31,5.58,0.64,-0.54,-0.69,1.33,-0.37,0.56
201508,-6.48,-5.9,-5.99,-4.98,-5.7,-5.58,-6.68,-7.12,-6.96,-4.56
201509,-3.87,-2.62,-2.47,-1.49,-2.44,-1.91,-3.15,-3.02,-6.9,-5.24
201510,10.84,10.81,6.95,9.9,8.67,8.36,4.85,3.77,5.84,7.26
201511,0.27,1.12,0.47,0.26,1.54,-1.53,-0.97,0.17,1.59,-0.5
201512,-0.85,-0.95,-4.24,-0.83,-1.46,-4.47,0.67,-3.1,-3.96,-2.5
201601,-10.31,-5.33,-5.06,-4.19,-3.49,-3.62,-5.15,-3.73,-7.49,-4.75
201602,-0.12,-2.36,1.04,0.41,-0.31,1.79,1.26,2.19,0.44,2.25
201603,7.31,6.03,7.31,6.81,7.92,6.47,7.12,6.78,7.49,6.64
201604,5.05,-0.13,-2.44,-1.66,0.83,2.01,0.54,0.01,2.54,-1
201605,1.9,2.6,4.1,2.94,0.83,-0.37,1.52,2.38,1.34,0.47
201606,0.52,-0.43,0.9,-0.67,1.58,1.73,0.84,1.12,-0.15,1.87
201607,4.98,4.67,3.35,3.87,3.06,6.97,3.56,4.41,3.69,5.24
201608,-1.02,-1.65,-2.23,0.5,-0.11,-0.16,0.31,0.32,0.36,1.26
201609,2.69,0.35,0.75,0.13,0.02,1.5,0.37,1.39,0.15,2.01
201610,-4.34,-0.72,-2.23,-2.61,-2.88,-1.57,-1.79,-2.94,-4.3,-4.31
201611,2.7,2.44,2.08,1.2,4.82,3.18,2.9,4.19,5.74,7.84
201612,1.79,1.58,2.18,1.37,-0.24,0.93,2.32,0.95,0.48,-1.25
201701,2.75,2.89,1.12,4.01,3.28,2.95,2.23,1.85,1.26,1.87
201702,1.93,4.02,6.57,3.99,4.2,2.18,2.1,1.86,2.66,3.24
201703,0.68,0.02,1.29,0.31,0.47,0.03,0.91,1.07,1.64,0.23
201704,2.61,0.83,1.11,0.3,2.36,4.02,2,0.37,1.28,0.43
201705,4.32,2.43,2.54,2.48,1.9,2.6,-0.6,1.64,1.1,1.49
201706,0.73,-0.46,-0.46,-0.84,-0.09,-1.78,0.51,0.69,0.94,0.92
201707,3.56,0.5,3.34,2.47,0.69,1.31,3.06,2.21,1.04,1.41
201708,-0.24,0.73,3.91,-0.62,1.41,-0.67,0.19,0.63,0.52,0.41
201709,2.58,2.25,0.01,1.41,1.31,3.48,2.99,2.41,2.99,2.87
201710,4.86,1.55,4.19,3.32,3.07,1.72,2.61,0.45,-0.01,0.72
201711,3.97,3.72,2.85,4.43,2.6,2.66,1.84,4.88,3.05,3.99
201712,1.29,1.13,0.36,1.32,-0.89,0.65,1.56,1.67,1.58,2.13
201801,13.16,5.63,6.26,6.19,4.66,2.92,5.7,5.69,3.43,5.39
201802,0.22,-3.58,0.12,-6.09,-4.36,-6.15,-3.92,-6.19,-2.72,-4.21
201803,-3.57,-1.3,-2.64,-1.06,-1.8,-1.13,-2.47,-0.48,-0.72,-3.48
201804,3.6,0.79,1.09,-0.5,-1.07,2.19,0.52,-0.62,-1.36,0.32
201805,4.06,3.17,5.94,2.13,2.41,0.93,5.61,3.32,1.95,0.89
201806,1.1,-0.27,0.58,1.5,-0.05,1.98,0.46,2.22,2.55,1.6
201807,4.39,3.12,4.42,4.22,1.68,0.47,4.45,2.95,2.81,3.62
201808,7.18,3.57,0.59,8.94,2.02,2.9,3.53,3.25,4.1,2.37
201809,0.85,1.87,-0.39,0.13,2.81,-0.37,-0.69,-0.15,-0.3,-0.12
201810,-9.71,-5.92,-7.3,-5.1,-8.84,-8.13,-7.72,-7.76,-10.5,-8.16
201811,3.39,2.5,2.15,-4.81,3.19,1.28,4.67,3.38,-0.71,5.81
201812,-9.11,-8.72,-7.51,-9.63,-9.09,-9.85,-7.89,-8.01,-10.88,-8.99
201901,9.57,6.8,7.47,6.86,8.42,12.2,5.77,8.32,10.04,5.84
201902,3.38,3.08,2.88,5.03,5.24,2.35,4.12,4.53,5.65,1.97
201903,3.18,0.98,3.07,4.03,1.07,1.96,-0.52,0.88,3.09,1.09
201904,6.13,1.55,4.51,5.72,1.02,4.99,0.44,1.65,3.35,2.02
201905,-6.23,-5.08,-6.9,-7.06,-5.18,-7.14,-7.35,-8.47,-8.22,-6.79
201906,7.82,6.97,5.04,8.85,6.6,7.67,3.43,7.42,8.77,6.54
201907,1.95,3.06,3.35,-1.1,-0.28,0.73,1.23,1.02,-0.51,1.27
201908,1,0.16,-1.98,-3.72,-3.41,-0.71,-2.66,-4.14,-3.85,0.72
201909,-1.18,2.32,0.3,2.17,0.01,0.92,3.69,2.34,3.43,0.17
201910,1.52,4.41,2.09,-0.2,1.88,1.92,3.34,2.49,3.76,2.17
201911,3.81,5.3,2.23,2.27,4.53,2.97,3.35,2.98,3.11,5.86
201912,1.14,5.27,3.18,3.07,1.7,2.38,3.83,3.26,2.87,3.13
202001,1.8,1.79,1.72,0.5,-1.9,-2.69,-0.54,-3.88,-3.98,4.82
202002,-8.77,-8.67,-7.71,-7.44,-7.77,-7.85,-6.93,-5.79,-7.65,-6.01
202003,-13.4,-9.58,-8.45,-10.06,-13.85,-14.09,-12.42,-15.24,-15.85,-9.62
202004,13.86,12.43,16.38,12.46,14.9,15.44,12.47,13.96,14.48,14.75
202005,8.87,6.77,2.97,4.96,5.95,6.15,7.12,7.16,7.1,5.31
202006,2.04,6.5,2.95,-0.03,-0.91,0.27,0.38,1.68,-0.89,8.21
202007,8.42,6.61,1.96,4.26,5.51,8.69,11.32,4.24,6.69,5.13
202008,7.06,7.5,5.92,7.27,6.06,13.55,12.53,4.18,7.77,6.63
202009,-5.09,-4.25,-3.23,-3.95,-2.96,-4.48,-6.01,-1.08,-2.56,-1.01
202010,-3.64,-1.1,-2.87,1.08,-2.78,-3.6,-3.43,-2.69,-4.31,-1.26
202011,7.8,11.29,8.54,10.97,12.76,18.14,10.62,12.34,15.19,18.7
202012,5.16,2.94,3.87,2.12,2.62,9.09,8.52,3.23,3.02,3.68
202101,0.74,-1.43,0.52,0.29,-2.6,2.6,-0.27,-1.87,-0.8,0.98
202102,-1.42,1.52,2.2,5.82,4.22,-1.78,-2.77,4.04,5.81,2.84
202103,1.46,6.24,4.55,3.05,2.76,2.66,1.68,3.61,-0.27,3.07
202104,5.85,4.75,3.85,7.63,4.92,3.89,5.64,2.27,6.8,2.43
202105,-2.19,1.56,0.6,0.54,1.6,-3.31,-2.26,1,1.44,-0.64
202106,4.63,2.11,3.13,2.51,2.28,2.74,4.98,1.49,7.62,2.06
202107,-0.22,4.6,0.69,1.76,4.38,3.49,-1.14,2,0.85,-2.62
202108,3.65,3.6,2.53,3.61,3.9,3.34,0.77,0.82,1.3,2.07
202109,-3.97,-5.96,-3.74,-6.05,-5.73,-5.11,-1.13,-6,-5.44,-3.95
202110,2.15,6.83,12.47,10.17,4.89,10.02,7.64,2.56,2.52,5.88
202111,0.52,5.46,-2.29,2.1,-2.85,-1.76,-3.52,-3.52,-2.77,-1.36
202112,-1.03,6.86,1.91,2.55,4.54,3.65,3.82,4.58,6.02,0.41
202201,-9.32,-3.47,-8.27,-6.37,-5.31,-6.71,-5.36,-5.2,-9.88,-9.69
202202,0.4,-2.83,-5.52,-0.09,-2.59,-2.87,0.26,-8.83,1.53,0.75
202203,4.54,5.25,9.37,3.97,2.46,3.24,4.84,3.55,3.34,1.06
202204,-15.69,-8.58,-9.82,-8.47,-9.97,-8.45,-7.35,-7.26,-6.16,-9.87
202205,-2.15,-3.67,-4.27,-0.15,-0.11,-0.86,3.7,-0.2,1.53,-0.57
202206,-10.05,-6.77,-9.13,-6.42,-5.24,-6.76,-9.23,-9.4,-5.97,-11.13
202207,10.09,13.31,8.38,7.06,5.71,14.68,8.64,4.7,9.62,12.89
202208,-1.33,-4.7,-3.3,-3.89,-3.14,-4.45,-6.03,-3.93,-2.46,-2.39
202209,-8.2,-8.27,-11.13,-8.74,-10.29,-9.91,-7.51,-7.75,-8.14,-9.9
202210,11.4,3.28,8.91,7.79,7.47,5.2,8.25,9.32,8.45,9
202211,5.58,0.39,6.2,6.59,7.74,1.16,8.87,5.27,4.07,6.13
202212,-5.16,-11.3,-5.21,-4.41,-3.11,-8.95,-5.6,-4.62,-4.84,-7.35
202301,7.59,10.11,6.45,3.45,5.72,9.52,5.64,5.39,6.78,11.81
202302,-3.02,0.83,-4.35,-2.56,-0.84,-3.38,0.16,-2.04,-2.76,-1.82
202303,0.97,0.64,3.37,7.6,3.9,8.68,6.37,3.03,0.87,-0.43
202304,-1.24,-6.03,0.39,3.78,1.82,2.04,0.81,0.1,-0.73,-0.31
