,Lo 10,2-Dec,3-Dec,4-Dec,5-Dec,6-Dec,7-Dec,8-Dec,9-Dec,Hi 10
201212,2.93,0.03,2.73,4.46,2.78,1.42,-3.44,2.3,4.74,3.48
201301,6.16,4.81,5.28,6.65,6.66,7.42,-4.42,6.66,5.94,7.66
201302,1.67,2.18,-0.04,0.17,-0.22,2.72,-1.26,1.62,-0.99,0.62
201303,3.95,4.72,4.89,6.19,1.13,2.96,1.87,4.56,4.33,3.73
201304,1.62,3.85,-1.45,2.81,0.08,2.3,0.44,1.46,-0.24,3.24
201305,6.11,-2.36,3.57,4.36,3.69,2.26,2.96,2.76,6.04,3.64
201306,-0.48,0.42,-2.45,-3.03,-2.85,-0.2,-6.5,-0.09,-1.32,0.36
201307,1.61,7.51,5.15,6.66,6.37,9.44,3.52,7.69,8.28,8.9
201308,0.08,-4,-3.05,-2.17,-2.88,1.03,-2.02,-3.74,-2.89,-0.77
201309,2.52,5.07,3.78,5.21,3.75,2.14,5.07,2.45,5.7,6.73
201310,3.92,2.19,4.41,3.11,6.48,6.2,7.98,2.87,0.97,0.88
201311,5.32,3.36,0.99,0.98,2.5,3.49,3.2,4.48,2.52,1.43
201312,1.45,2.66,2.01,2.21,0.68,2.59,4.02,0.28,0.79,5.48
201401,-1.8,-3.04,-2.54,-2.97,-2.22,-5.31,0.05,-0.07,-0.89,2.67
201402,3.81,4.65,5.91,4.63,4.84,5.48,3.62,3.59,5.88,5.74
201403,3.48,0.54,0.81,0.52,0.54,1.01,-2.74,2.53,-3.2,-3.51
201404,-1.26,-1.49,1.45,0.17,0.63,3.83,-2.2,-2.25,-1.83,-3.45
201405,2.48,0.99,1.98,2.42,2.57,3.87,3.87,1.09,1.42,2.63
201406,2.58,3.96,5.11,1.87,3.8,3.03,1.51,3.83,4.68,6.67
201407,-1.23,-4.3,-1.91,-3.88,-1.48,-2.32,-2.73,-4.18,-1.5,-7.19
201408,5.25,2.21,2.9,4.84,6.78,5.54,3.12,5.76,4.93,4.22
201409,-1.68,-3.94,-4.96,-3.73,-2.38,-3.12,0.1,-2.58,-2.24,-5.37
201410,1.87,4.03,-0.01,4.04,1.1,0.41,0.31,4.27,1.56,2.36
201411,2.48,0.57,2.71,0.93,-3.01,5.2,1.41,2.45,1.4,-0.48
201412,-0.48,-0.31,-0.75,2.19,-0.4,-3.23,-0.88,1.47,0.36,0.69
201501,-4.01,-3.48,-4.2,-2.04,-0.31,2.18,-2.69,-3.26,-2.88,-1.3
201502,5.1,4.38,4.68,7.03,3.44,6.15,6.33,3.61,7.47,10.38
201503,-1.23,-0.94,-1.9,2.45,0.06,-0.22,-1.42,0.11,0.04,1.15
201504,0.52,0.26,3.37,-0.71,0.27,2.05,-0.45,-0.71,1.02,-1.76
201505,0.3,-0.47,0.26,0.84,2.44,1.88,1.71,3.51,1.24,3.18
201506,-2.89,-1.86,-3.41,-0.75,-0.18,-0.19,-2.13,-0.72,0.72,-0.11
201507,-1.46,1.59,-0.85,-2.08,3.74,10.37,-0.53,1.85,2.68,4.34
201508,-4.32,-6.27,-5.36,-4.4,-8.29,-4.91,-6.74,-4.89,-6.51,-5.25
201509,-3.23,-4.87,-4.47,-3.22,-5.5,-3.98,-3.95,-4.4,-3.32,-6.2
201510,7.82,6.36,5.94,6.17,9.82,12.43,3.25,7.96,8.28,8.28
201511,-0.87,-0.81,0.94,-0.2,1.68,3.87,5.01,-0.25,2.57,2.51
201512,-4.33,-1.46,-5.63,-2.93,-2.94,-1.45,-1.93,-1.49,-2.19,-2.55
201601,-4.81,-6.31,-5.87,-4.95,-6.12,-12.07,-9.05,-11.06,-7.07,-6.28
201602,3.64,1.01,-2.43,-1.44,-1.9,-0.82,0.24,-3.04,-1.47,-2.2
201603,9.23,8.17,9.72,7.64,7.86,8.17,6.69,5.35,8.22,6.68
201604,1.62,1.77,4.18,3.28,2.39,4.87,1.19,0.74,2.78,-2.8
201605,0.58,2.54,0.73,0.46,1.37,5.97,3.29,4.3,1.84,2.9
201606,3.06,-0.59,2.48,2.09,-1.54,-3.34,0.27,0.05,-2.45,-1.63
201607,0.99,3.39,2.33,4.1,7.69,5.2,7.27,5.78,4.91,2.26
201608,1.45,2.66,-4.5,2.15,0.5,0.18,0.16,0.26,0.62,-1.78
201609,-0.23,2.19,-0.26,1.72,1,2.9,1.88,0.7,1.86,0.51
201610,-1.06,-3.22,-4.94,-1.88,-0.98,-3.11,-3.39,-3.48,-3.42,-4.98
201611,3.23,7.99,7.64,10.26,1.1,1.61,-1.44,1.85,4.41,5.91
201612,3.36,0.52,2.37,1.15,1.24,1.87,-0.92,1.34,-1.21,2.91
201701,1.3,0.73,-0.51,2.04,2.86,5.21,5.96,4.1,4.45,3.03
201702,4.56,-0.39,3.05,0.78,2.16,1.84,4.31,2.14,3.47,0.78
201703,-0.88,-0.61,-0.45,0.23,-0.01,2.85,3.01,2.05,-2.52,0.33
201704,-0.51,-1.32,0.21,0.32,4.95,3.21,3.96,2.41,1.82,-1.17
201705,2.03,-1.09,-0.3,-0.44,4.42,4.05,2.12,1.78,-1.22,-1.16
201706,-0.05,-0.87,0.97,2.86,-3.07,-1.07,0.89,2.35,2.02,0.64
201707,3.23,1.88,2.92,3.19,1.98,1.63,5.81,2.18,1.07,1.61
201708,1.13,-0.7,-1.36,0.04,0.37,0.14,0.92,2.33,-1.28,-0.72
201709,3.65,2.49,4.3,3.59,3.89,0.06,0.28,1.88,6.86,2.31
201710,3,-0.33,2.3,3.95,4.2,6.61,4.14,3.5,0.45,-1.07
201711,2.83,2.95,4.48,1.47,3.36,3.41,0.68,1.53,4.1,-0.13
201712,1.83,-0.54,0.16,1.97,0.68,-0.24,-0.41,-1.51,2.02,2.6
201801,4.74,1.98,2.79,9.56,4.66,13.25,4.23,6.29,4.99,5.27
201802,-4.15,-4.15,-5.6,-4.83,-2.19,-1.06,-4.05,-0.58,-3.99,-5.25
201803,-0.43,-2.2,2.48,-2.81,-0.57,-1.86,-3.39,0.43,1.16,-3
201804,-0.85,-4,0.7,1.99,-0.55,4.11,2.84,2.87,2.21,0.43
201805,2.84,1.92,2.63,5.3,1.86,3.01,7,4.22,2.49,3.4
201806,-1.22,1.65,1.44,2.99,-0.87,2.96,1.3,2.92,0.68,3.51
201807,3.9,1.46,-4.06,5.63,-0.71,4.33,3.81,0.98,1.19,0.98
201808,1.98,0.44,1.34,0.66,3.88,4.08,7.47,4.05,8.5,3.32
201809,1.81,0.02,-3.28,-0.88,0.21,-2.21,0.2,0.51,-1.36,-2.4
201810,-3.48,-9.17,-8.64,-9.76,-11.59,-13.34,-13.45,-8.85,-12.84,-12.08
201811,3.52,1.54,-2.88,3.6,0.5,1.7,4.2,2.26,-0.28,1.34
201812,-8.44,-11.69,-8.66,-7.49,-9.75,-11,-9.96,-10.77,-11.25,-10.77
201901,5.5,9.75,17.15,7.59,14.33,8.95,11.23,12.02,11.11,10.76
201902,2.73,0.61,0.93,3.5,4.79,5.42,-1.93,5.3,6.05,4.89
201903,1.38,-0.92,1.88,3.05,-0.89,-1.51,4.4,-0.49,0.33,0.35
201904,2.33,3.93,8.88,1.54,3.83,5.23,3.96,3.77,2.45,3.04
201905,-6.51,-8.63,-7.5,-6.09,-5.1,-9.14,-6,-8.86,-9.03,-8.97
201906,7.51,7.76,8.23,3.23,6.14,8.07,6.63,7.35,8.53,5.62
201907,7.68,-0.03,1.52,1.2,-1.73,0.74,0.22,1.33,0.51,0.72
201908,-3.49,-1.79,-3.89,-2.3,-2.95,0.92,-3.35,-3.14,-2.42,-3.48
201909,2.36,1.86,1.39,0.53,-1.71,-0.14,-0.67,-0.98,-0.47,1.15
201910,3.48,1.06,0.56,0.28,3.34,0.2,2.4,3.1,1.97,3.22
201911,3.32,2.28,2.46,3.62,5.43,2.88,2.6,5.01,4.42,4.94
201912,2.77,3.13,1.83,2.64,2.08,2.28,3.73,3.2,1.24,3.67
202001,3.22,1.96,-4.17,-0.65,0.72,0.96,7.6,5.86,1.39,-2.69
202002,-7.04,-9.84,-3.9,-9.03,-3.98,-6.39,-6.21,-3.99,-8.49,-7.25
202003,-13.4,-14.99,-21.61,-11.7,-10,-7.82,-5.98,-11.96,-21.1,-16.5
202004,14.05,8.22,13.77,14.82,11.48,10.11,22.14,13.71,17.57,14.87
202005,5.38,2.65,5.1,5.7,5.75,5.25,2.61,11.6,9.38,6.88
202006,-0.82,0.47,4.51,-1.75,2.51,0.08,9.65,2.29,2.96,0.7
202007,4.62,5.85,3.57,5.85,6.65,7.68,11.18,10.05,8.5,6.51
202008,3.09,4.57,4.69,4.79,1.47,2.2,6.98,3.76,20.93,5.57
202009,-3.39,-1,-2.28,-3.53,-3.53,-4.91,-6.68,0.52,-4.02,-1.14
202010,-0.81,-0.42,1.25,-2.41,-1.76,-0.9,-3.17,0.3,-1.87,-1.64
202011,11.85,9.43,15.44,12.9,11.51,11.5,6.32,16.64,19.22,18.47
202012,3.13,2.81,3.28,6.41,6.14,8.5,3.97,2.8,8.57,6.61
202101,-2.56,-5.29,1.72,-1.42,-1.33,0.77,-1.09,5.1,4.44,0.8
202102,4.5,1.97,5.04,1.26,1.65,3.77,-0.55,0.53,-3.27,5.08
202103,5.42,6.95,4.7,2.33,3.25,1.4,0.66,-3.41,-4.25,-2.5
202104,4.18,2.59,3.25,3.38,4.47,6.47,8.95,6.33,5.44,1.68
202105,1.85,0.81,2.28,2.17,1.29,0.37,-4.27,-3.41,-4.89,-2.71
202106,-1.49,0.65,-1.67,3.18,1.18,2.81,4.72,6.45,7.36,3.66
202107,1.25,0.66,0.92,2.28,3.38,-3.06,3.58,0.69,-1.05,-2.77
202108,1.15,2.65,1.34,2.39,-1.07,5.86,4.08,2.89,3.5,2.4
202109,-5.11,-2.42,-5.21,-4.62,-4.09,-4.37,-5.03,-2.77,-1.33,-3.66
202110,3.66,4.67,4.61,3.27,2.5,8.41,6.2,10.22,14.66,3.78
202111,-3.58,-4.28,-2.53,1.65,-5.16,5.36,-3.42,1.46,-4.57,-7.08
202112,7.08,5.51,6.98,7.17,5.21,-3.99,6.56,-0.53,-4.72,-2.62
202201,-0.19,-2.08,-5.61,-5.41,-4.22,-12.36,-11.06,-7.88,-11.59,-11.56
202202,0.08,-0.17,-1.34,-2.52,-0.1,0.75,-1.23,1.92,-3.43,1.39
202203,2.78,1.87,2.03,0.53,3.2,5.63,4.23,1.64,8.76,1.29
202204,-2.81,-8.33,-8.07,-6.86,-6.46,-23.63,-11.21,-11.36,-15.58,-14.23
202205,0.89,4.32,-1.18,3.6,1,-2.01,1.26,2.05,-7.84,-2.58
202206,-6.57,-11.18,-8.31,-7.7,-8.6,-11.22,-9.13,-11.02,-8.84,-3.95
202207,8.5,8.74,10.16,8.17,6.29,16.61,8.61,11.09,20.51,13.11
202208,-2.46,-2.44,-1.69,-2.49,-3.73,-6.82,-5,-1.19,-4.06,1.67
202209,-8.01,-9.1,-7.39,-7.99,-7.09,-12.64,-10.36,-10.2,-7.74,-9.37
202210,11.51,13.58,9.62,8.76,9.63,1.11,7.07,5.75,-3.43,9.17
202211,6.54,5.5,2.99,6.92,6.91,5.84,4.21,2.67,-3.91,-2.63
202212,-3.94,-4.19,-4.59,-4.66,-4.29,-6.88,-9.39,-7.15,-19.16,-7.07
202301,3.15,6.02,8.26,3.33,1.71,15.35,14.29,11.78,21.09,9.33
202302,-3.14,-3.85,-3.45,-2.66,-3.97,-1.72,-1.87,-1.17,2.87,-4.9
202303,1.83,3.89,1.72,0.33,0.31,7.98,5.15,-1.62,-0.27,-2.54
202304,1.71,0.12,-0.57,-0.67,-2.44,1.17,-1.12,-5.92,-11.03,-1.52
