,Lo 10,2-Dec,3-Dec,4-Dec,5-Dec,6-Dec,7-Dec,8-Dec,9-Dec,Hi 10
200103,-10.78,-5.8,-3.25,-4.1,-4.88,-0.15,0.86,-0.89,-0.78,-2.87
200104,13.17,5.94,4.36,5.4,6.04,4.45,4.3,5.01,3.75,8.53
200105,-0.46,0.06,1.7,3.6,3.28,2.7,4.43,4.8,0.84,1.45
200106,-1.06,-2.31,-3.89,-0.65,-1.45,1.35,-1.14,-0.57,2.5,-2.54
200107,-4.18,1.52,-2.23,-0.99,-1.35,0.74,-1.32,1.01,0.41,-2.53
200108,-8.83,-5.3,-7.66,-5.41,-3.76,-2.27,-2.43,-3.22,-6.64,-5.02
200109,-12.22,-4.75,-10.77,-6.98,-8.91,-7.84,-3.07,-9.65,-16.83,-15.78
200110,5.96,0.91,5.18,3.05,2.53,-4.66,-2.28,2.26,1.72,6.07
200111,10.63,5.37,9.77,5.77,9.02,8.89,2.42,6.45,11.74,9.38
200112,-1.72,0.75,1.93,3.09,1.77,4.58,2.66,3.2,3.22,5
200201,-2.11,-1.66,1.53,-0.51,-2.32,0.96,1.93,-2.13,3.05,0.65
200202,-5.74,0.79,-2.01,-3.01,-2.94,-1.2,2.66,-0.7,-0.06,-2.3
200203,5.14,1.69,2.64,5.05,5.93,5.97,3.38,7.99,7.58,9.45
200204,-6.87,-5.49,-5.18,-7.38,-4.45,-3.25,-0.54,0.92,0.95,0.68
200205,-2.61,-1.83,-0.68,-0.11,-2.2,-1.21,1.95,1.37,0.12,-2.5
200206,-9.14,-6.89,-4.22,-8.82,-5.32,-4.85,-7.78,-4.16,-6.89,-3.38
200207,-6.82,-10.69,-3.67,-6.54,-6.38,-9.36,-7.68,-6.98,-5.75,-12.29
200208,-2.39,2.3,-0.52,1.65,1.81,0.26,0.44,1.25,2.47,0.96
200209,-8.44,-10.5,-9.86,-11.37,-9.09,-9.84,-8.7,-10.63,-12.38,-7.8
200210,12.44,9.88,7.37,8.28,1.94,11.02,1.78,2.63,5.76,0.18
200211,9.2,5.03,2.95,4.39,2.57,6.06,1.88,1.98,1.46,6.06
200212,-8.87,-7.09,-5.06,-3.53,-4.58,-4.29,-0.4,-1.02,0.7,0.02
200301,-0.95,-3.96,-3.18,-2.97,-1.27,-3.04,-2.12,-1.26,-4.32,-2.07
200302,-3.08,-1.29,-0.19,-1.71,-3.1,-3.96,-2.32,-1.29,-1.57,-1.4
200303,1.7,2.36,2.87,0.61,0.6,1.7,0.05,1.7,-3.73,1.94
200304,8.86,9.34,5.94,6.64,8.33,8.1,8.9,7.23,7,7.75
200305,8.96,2.42,3.42,6.06,4.73,4.66,5.74,7.43,11.06,9.86
200306,1.85,1.19,1.78,-0.17,2.24,1.66,2.29,-1.29,1.47,2.75
200307,5.48,4.65,-0.25,0.64,-0.75,1.59,3.94,1.79,1.74,-3.21
200308,3.73,3.17,2.3,-0.71,0.47,2.95,0.4,0.61,1.03,5.16
200309,-2.34,-2.37,-1.33,-1.14,-0.92,-0.19,1.53,-0.93,0.65,2.92
200310,8.39,6.09,3.07,5.54,4.06,3.32,7.44,6.2,6.94,10.27
200311,1.7,0.1,1.19,3.01,1.13,1.49,1,1.09,1.8,5.19
200312,5.7,3,5.36,3.64,5.79,5.85,2.94,6.31,2.77,3.36
200401,1.41,0.65,1.03,2.04,2.81,3.37,1.53,0.98,1.47,2.55
200402,0.18,2.45,1.8,2.15,1.67,1.54,1.96,1.58,1.25,4.12
200403,0.19,-1.85,-1.79,-0.62,-1.11,-2,-0.05,-0.89,-0.39,-0.44
200404,-2.02,-0.49,1.55,-1.09,-0.37,-2.37,-4.13,-2.54,-3.11,-2.86
200405,3.66,1.21,0.38,0.63,0.55,1.54,0.67,2,1.08,-3.37
200406,3.39,0.88,2.21,0.11,2.55,3.25,0.98,2.83,1.55,4.73
200407,-8.35,-5.97,-3.55,-4.38,-1.09,-3.56,-2.42,-2.14,-0.36,-0.01
200408,-1.54,-2.53,-0.03,2.09,0.07,0.99,1.14,2.87,2.08,0.78
200409,2.42,2.01,1.13,2.1,1.44,0.62,-1.45,0.17,3.25,2.89
200410,1.9,2.53,1.49,2.61,2.24,-1.72,-0.19,2.34,1.43,1.28
200411,3.7,5.52,3.55,4.77,4.25,6.08,3.46,3.53,5.8,6.05
200412,3.49,3.03,3.29,2.83,3.51,4.37,4.57,4.19,2.31,2.87
200501,-6.66,-2.99,-2.75,-1.29,-1.63,-0.92,-0.94,-1.34,0.02,-1.36
200502,2.41,1.91,0.16,1.06,0.35,2.69,1.51,-0.2,8.69,5.53
200503,-0.95,-2.58,-1.05,-1.2,0.28,-3.38,0.19,-1.75,-3.54,-2.46
200504,-2.12,-2.72,-1.66,-3.46,-2.49,-3.59,-2,0.02,-2.72,-1.78
200505,6.24,7.49,2.84,4.44,1.65,3.9,1.12,2.47,2.81,4.82
200506,-1.72,-0.37,-0.37,0.03,-1.15,2.25,2.07,1.56,2.77,4.91
200507,6.3,6.76,4.21,2.92,4.95,2.13,4.07,0.52,2.93,6.37
200508,-0.08,-0.48,-3.4,-1.76,-1.77,-0.23,-1.31,-2.07,0.07,1.76
200509,1.5,0.26,-0.76,0.57,-0.41,0.4,0.47,0.05,3.18,4.23
200510,-0.87,-1.59,0.6,-1.44,-1.22,-2.88,0.25,-0.02,-3.1,-6.56
200511,4.75,5.4,3.14,3.79,5.21,3.52,2.97,4.76,3.37,1.84
200512,0.49,-0.04,-1.3,-0.23,-1.45,1.27,0.39,-0.16,0.46,0.12
200601,3.88,4.84,3.18,-0.58,0.72,4.25,2.53,1.67,4.99,8.1
200602,-2.09,-0.56,1.03,1.84,0.28,0.63,1.49,1.71,-0.79,-4.2
200603,1.34,2.37,2.71,2.63,0.94,1.25,-0.4,0.94,1.89,3.11
200604,1.12,-1.45,0,0.16,2.02,0.82,0.82,2.1,3.28,3.67
200605,-4.52,-5.04,-1.28,-2.62,-2.2,-1.35,-2.94,-1.71,-3.04,-4.16
200606,0.01,-0.08,0.18,-1.16,0.31,-0.22,0.01,0.79,1.34,1.08
200607,-4.17,-3.49,-0.79,0.15,-2.14,0.74,1.47,0.37,2.03,3.46
200608,3.44,4.04,3.24,3.63,4.01,2.87,1.45,0.9,1.33,-1.24
200609,2.66,0.73,2.39,4.58,3.07,2.93,2.22,0.33,4.4,-0.56
200610,5.84,2.01,3.89,1.93,2.92,3.92,4.65,2.75,2.96,5.38
200611,3.7,1.73,0.55,2.19,1.88,0.47,1.64,1.39,1.26,6.74
200612,-1.18,0.6,1.48,0.99,1.6,1.8,1.77,2.73,2.38,0.39
200701,3.24,2.36,2.68,1.42,1.59,1.86,1.62,0.68,1.86,-0.19
200702,-3.47,1.16,-1.47,-2.37,-0.03,-2.17,-0.67,-1.88,-2.23,-2.33
200703,1.74,1.49,0.23,1.03,0.6,-0.28,1.74,1.11,0.63,3.89
200704,4.76,4.06,3.24,4.29,3.74,5.89,3.71,3.11,3.38,4.64
200705,4.18,4.74,2.46,4.05,2.53,2.8,1.76,2.99,3.46,6.45
200706,-0.53,-1.92,-2.03,-1.51,-0.63,-1.77,-1.94,-2.43,-3.72,-0.05
200707,-1.85,-1.67,-1.66,-2.73,-2.34,-4.13,-2.75,-6.93,-4.4,-4.5
200708,1.04,2.21,2.04,1.89,1.82,1.49,2.82,2.16,-0.09,-0.74
200709,5.73,5.22,3.37,2.36,4.35,1.48,2.2,-0.02,3.52,7.05
200710,3.22,3.8,6.26,3.42,1.7,0.52,2.26,-3.07,-0.12,2.43
200711,-4.93,-5.76,-3.5,-3.59,-3.53,-0.85,-2.26,-8.44,-5.31,-5.55
200712,-2.21,-0.77,0.31,-1.3,-0.41,-1.42,-0.52,-3.66,-0.56,4.24
200801,-8.13,-11.6,-7.51,-6.53,-6.19,-2.79,-4.58,-0.11,-2.76,-8.6
200802,-1.93,-4.27,-4.54,-3.15,-3.06,-2.78,-2.08,-7.85,-3.5,3.23
200803,0.13,-0.72,1.47,-1.42,4.24,-1.23,-2.57,-2.01,-1.28,-3.23
200804,3.12,9.29,0.83,4.58,-0.86,4.71,2.95,6.64,6.67,9.41
200805,5.84,3.82,2.2,2.81,0.57,1.38,4.01,-2.55,-2.28,4.73
200806,-7.9,-9.13,-6.99,-7.4,-9.74,-7.13,-9.32,-13.54,-10.3,-1.96
200807,-3.94,0.8,0.67,0.65,-0.34,2.77,-1.28,-2.2,-1.41,-1.82
200808,0.77,0.98,2.42,0.67,2.91,1.74,2.11,1.54,1.51,0.57
200809,-14.52,-9.14,-10.93,-10.21,-8.26,-5.47,-9.49,-5.92,-1.8,-9.03
200810,-18.5,-16.7,-14.96,-16.03,-14.66,-14.37,-18.13,-17.09,-18.94,-22.32
200811,-14.93,-7.54,-5.44,-3.73,-7.67,-7.13,-7.66,-6.29,-10.13,-7.28
200812,0.63,4.67,0.28,2.99,2.37,0.65,1.07,0.47,2.59,6.18
200901,-4.49,-5.37,-7.03,-7.89,-4.92,-11.43,-4.93,-13.55,-11.39,-12.75
200902,-5.76,-9.3,-6.18,-10.06,-11.8,-10.17,-10.83,-14.27,-14.61,-9.11
200903,10.45,9.83,8.65,7.82,6.61,8.19,8.97,7.42,12.26,10.93
200904,11.67,9,6.75,7.42,9.58,8.35,13.85,10.66,14.78,14.9
200905,6.74,4.03,4.77,4.67,3.98,2,3.3,8.72,5.81,4.27
200906,-0.67,2.4,2.96,1.01,1.75,-1.47,0.28,-1.47,-2.49,-1.61
200907,6.91,6.43,6.46,7.27,7.03,9.46,6.74,10.68,8.52,9.99
200908,4.56,1.3,2.7,1.26,1.7,3.22,3.39,5.37,3.02,3.22
200909,4.02,3.54,3.66,2.9,2.66,4.28,3.93,4.13,5.66,9.34
200910,-2.69,-5,-0.94,-1.34,-3.6,-2.09,-0.14,-2.25,0.69,-4.63
200911,3.05,6.45,6.08,5.99,5.28,5.38,6.06,7.52,4.97,4.84
200912,2.85,3.43,2.42,1.73,3.25,3.38,0.01,4.33,2.69,8.86
201001,-1.06,-3.26,-4.62,-1.3,-3.88,-4.06,-4.04,-2.09,-4.44,-5.95
201002,3.26,1.93,3.88,1.21,2.38,4.64,2.99,3.94,4.48,5.3
201003,6.57,6.75,6.11,3.56,5.39,5.74,5.79,7.56,6.35,7.84
201004,0.59,1.33,-0.14,0.78,1.18,2.63,2.35,1.51,5.01,2.76
201005,-8.57,-7.2,-5.47,-5.73,-7.1,-8.56,-9.02,-8.11,-10.95,-10.04
201006,-3.19,-5.43,-4.73,-2.66,-3.07,-5.64,-7.34,-5.06,-7.63,-11.46
201007,9.19,8.84,6.97,3.85,6.54,5.83,7.61,8.33,6.43,5.59
201008,-4.98,-6.05,-6.56,-3.78,-3.26,-3.82,-3.9,-2.27,-6.66,-4.24
201009,12.86,11.01,13.47,7.93,7.72,6.91,8.68,7.6,8.84,7.77
201010,4.21,5.83,5.22,0.62,4.53,2.46,2.51,5.49,4.02,3.34
201011,3.75,1.73,0.59,0.75,0.55,-0.48,-1.35,-0.5,0.9,-1.83
201012,5.7,7.21,6.37,7.52,5.59,4.54,6.93,5.66,7.45,6.36
201101,1.65,2.51,2.36,1.27,3.33,0.83,2.03,0.7,3.81,-0.11
201102,4.2,4.58,1.93,3.59,4.46,1.8,5.05,2.82,3.03,2.56
201103,0.73,2.05,-0.12,0.03,-0.12,0.28,0.2,1.74,1.03,0.81
201104,3.43,3.26,3.62,0.87,3.72,3.63,3.38,3.98,0.63,3.71
201105,-1.23,-1.41,-1.9,-2.21,-1.16,0.19,-1.1,0.05,-0.3,-0.59
201106,-1.74,-1.8,-2.21,-1.34,-0.95,-1.84,-1.89,-0.62,-0.23,-1.79
201107,-2.05,-2.28,-3.98,0.43,-3.71,-2.01,-2.49,-0.62,-2.62,-5.2
201108,-7.34,-5.88,-7.02,-5.26,-6.68,-4.23,-4.72,-3.94,-7.33,-6.92
201109,-9.37,-8.42,-8.24,-7.61,-8.73,-6.05,-6.53,-5.16,-7.91,-8.68
201110,12,13.45,13.58,11.6,13.85,9.89,11.24,8.06,12.66,11.62
201111,-0.84,-1.74,-0.29,-0.44,0.83,0.63,1.26,0.59,-2.04,-0.84
201112,-2.59,-1.16,-3.57,0.75,0.49,2.52,1.74,1.91,1.44,1.72
201201,7.81,5.51,7.41,8.99,5.78,1.95,2.56,3.64,5,2.78
201202,4.02,3.6,4.25,7.96,4.05,3.46,3.31,3.56,4.21,5.36
201203,2.58,2.52,3.22,4.33,1.83,2.63,3.11,3.23,2.61,3.2
201204,-0.43,-0.24,-0.95,-0.16,-0.39,-0.59,-0.28,-0.87,-1.27,-1.99
201205,-9.86,-6.17,-7.65,-5.6,-5.35,-4.18,-5.65,-4.81,-8.16,-5.88
201206,4.3,3.3,4.63,1.08,2.6,3.01,5.37,5.39,3.89,3.47
201207,-0.76,-0.99,0.18,2.75,1.92,1.88,1.64,1.12,-0.41,-1.22
201208,2.84,3.81,2.71,0.08,1.6,4.72,1.34,2.21,2.98,5.43
201209,4.07,2.82,2.85,3.31,1.8,1.51,2.9,2.84,1.43,4.41
201210,-3.84,-2.31,-1.62,-1.52,0.47,-4.81,-1.64,-0.05,-1.37,2.61
201211,1.25,1.99,2.95,0.82,1.43,1.56,0.83,-0.22,-2.3,-0.63
201212,2.96,2.3,0.02,-0.37,0.41,-0.93,0.57,2.05,1.82,6.45
201301,4.17,6.67,7.45,6.38,6.86,0.69,5.79,7.67,5,7.77
201302,0.87,0.07,1.32,2.44,2.38,0.45,1.76,0.91,0.99,1.29
201303,4.03,4.05,4.92,4.19,4.13,3.1,3.85,5.15,3.28,3.54
201304,1.28,0.24,0.63,2.75,1.72,0.37,0.44,1.85,2.87,2.09
201305,0.94,1.29,2.97,0.29,1.42,3.25,1.88,3,4.63,9.33
201306,-0.6,-0.39,-1.36,-0.07,-0.34,-3.81,-0.93,-1.89,-0.64,-2.96
201307,7.59,5.21,5.7,5.65,4.74,5.23,2.46,7.66,5.26,6.62
201308,0.16,-2.73,-2,-2.51,-4.12,-3.94,-2.23,-0.06,-3.67,-4.48
201309,6.02,4.11,6.14,2.8,3.12,3.64,3.32,1.77,2.45,3.52
201310,3,3.56,4.15,3.76,6.71,3.91,5.49,3.91,4.44,2.21
201311,0.6,1.64,3.64,3.25,2.71,2.36,4.12,3.53,3.46,5.8
201312,3.63,3.14,2.71,1.2,1.8,3.19,0.94,2.59,4.14,3.23
201401,-0.05,-2.35,-3.23,-2.38,-2.02,-4.41,-3.76,-6.78,-4.17,-6.36
201402,5.06,3.09,6.02,4.75,5.19,3.93,4.41,4.98,4.81,3.75
201403,-3.33,0.51,-3.12,1.34,-0.58,2.12,1.96,2.45,3.4,2.02
201404,-1.87,-2.05,-0.13,0.28,0.18,0.98,0.63,3.26,0.5,0.09
201405,4.58,1.43,2.88,0.08,3.05,1.9,1.61,2.78,2.24,0.15
201406,4.04,2.41,1.71,1.65,2.31,0.46,1.9,2.65,3.41,3.1
201407,-1.73,-0.59,-3.1,-1.86,-4,-2.85,-1.93,-1.5,-0.1,-1.8
201408,5.26,6.08,3.48,3.74,3.94,4.11,3.86,4.94,3.66,3.25
201409,-3.14,-2.31,-1.6,-0.91,-1.54,-1.03,-1.15,-1.42,-2.05,-3.56
201410,0.45,3.08,3.95,3.61,2.19,3.25,4.77,1.73,1.36,2.02
201411,2.67,0.59,4.33,2.45,3.03,2.52,2.87,3.75,2.19,2.89
201412,-1.11,-0.96,-0.2,0.26,0.71,-0.09,-0.04,0.48,-0.56,0.71
201501,1.06,1.62,-3.31,-2.02,-2.22,-4.46,-3.48,-6.45,-3.41,-4.88
201502,6.78,5,6.91,6.31,5.3,5.85,5.73,4.32,6.91,6.79
201503,-0.05,-0.13,-0.71,-0.41,-0.93,-1.96,-1.87,-2.44,-1.38,-1.28
201504,2.25,-0.9,-0.16,-1.25,0.73,-0.16,-0.53,2.67,1.76,1.3
201505,1.29,2.23,2.05,1.59,0.52,1.69,0.81,-1.04,1.85,1.82
201506,1.28,-0.24,-1.27,-1.61,-1.94,-2.03,-1.56,-3.21,-1.88,0.21
201507,2.94,3.91,1.71,7.17,1.8,1.76,0.48,-3.64,-0.86,-1.27
201508,-6.13,-7.02,-5.33,-4.66,-7.14,-5.6,-6.27,-4.97,-6.16,-6.89
201509,-5.82,-4.13,-1.49,-1.96,-2.13,-1.81,-1.47,-2.64,-3.75,-5.51
201510,7.56,5.06,6.47,9.1,8.05,8.09,7.9,7.73,7.88,7.5
201511,1.67,0.55,1.17,0.37,-0.71,-0.04,-0.05,0.59,1,1.46
201512,-2.46,-0.54,-1.13,-0.97,-1.39,-1.69,-2.71,-4.33,-2.84,-5.69
201601,-6.81,-9.19,-4.14,-4.13,-2.85,-2.65,-4.49,-7.29,-6.92,-8.08
201602,-0.98,-0.99,-0.12,-0.31,1.47,2.21,0.42,0.48,-0.9,-2.07
201603,5.84,5.96,7.15,6.34,5.26,6.77,8.24,8.23,6.25,9.4
201604,1.11,2.25,-0.07,-1.1,1.41,1.41,-2.98,2.12,3.56,2.5
201605,2.47,1.95,1.87,1.7,1.16,0.73,2.98,0.32,1.43,1.38
201606,-2.52,0.08,0.35,-1.52,2,2.23,0.41,-0.28,-1.54,-2.77
201607,4.47,4.59,5.09,2.34,1.59,3.44,3.61,3.31,5.35,4.73
201608,-0.74,0.85,-0.76,-0.46,-1.36,-0.65,0.6,3.05,2.65,1.98
201609,1.88,0.58,-0.64,-1.38,-0.22,0.36,-0.63,-1.45,1.28,-0.12
201610,-3.47,-1.1,-2.05,-1.73,-1.81,-3.07,-3.57,-0.04,0.38,1.38
201611,0.15,2.67,0.99,3.31,4.14,5.6,7.01,8.94,8.16,9.45
201612,0.3,1.42,2.03,0.95,2.37,0.71,3.14,2.6,4.51,1.99
201701,4.04,2.14,2.54,2.49,0.42,2.18,2.29,0.24,1.18,0.22
201702,3.13,3.38,3.85,3.43,4.02,3.83,3.71,3.7,6.22,2.75
201703,1.84,0.87,0.54,-0.09,1.28,-0.61,-0.25,-1.62,-0.52,-0.95
201704,2.13,1.95,2.49,1.89,1.53,2.02,0.84,0.52,-1.17,-0.5
201705,2.02,2.65,2.85,2.71,1.26,1.56,-0.03,-0.14,0.26,-1.47
201706,-0.09,-0.22,-0.83,0.24,1.51,0.96,1.71,2.36,1.15,4.52
201707,3.04,1.67,1.92,2.19,2.41,2.12,1.21,3.12,1.19,-0.42
201708,0.21,-0.47,0.32,0.66,1.23,0.17,0.24,-0.45,1.55,-0.83
201709,1.23,2.34,1.69,2.87,1.15,2.45,2.42,3.05,2.16,3.19
201710,6.14,-0.03,2.75,3.37,1.14,0.31,3.05,0.99,5.1,0.66
201711,2.37,2.41,2.22,2.79,4.47,3.32,4.96,6.19,3.12,4.12
201712,-0.61,0.09,0.64,1.66,-0.49,1.73,0.87,1.14,1.79,1.53
201801,13.68,6.06,5.33,6.71,3.02,3.8,6.3,6.21,4.44,3.1
201802,0.39,-5.21,-3.41,-5.07,-4.96,-3.48,-2.29,-5.68,-0.79,-5.05
201803,-1.74,-0.13,-0.9,-3.27,-1.94,-1.36,-3.69,-3.05,-5.16,-1.97
201804,3.5,1,1.67,0.66,-1.63,-2.45,-1.02,1.46,-0.78,-2.73
201805,4.44,3.24,3.15,4.85,1.58,1.31,2.3,-1.8,3.25,0.84
201806,1.92,2.09,0.17,1.97,1.23,-0.51,-1.02,0.86,-1.08,0.79
201807,3.91,4.59,4.01,1.53,3,2.7,3.48,4.9,5.47,2.91
201808,6.38,2.87,4.07,1.31,1.62,3.9,6.34,1.59,3.35,1.72
201809,1.56,0.26,1.02,0.31,0.5,0.26,-0.7,-2.14,0.59,0.15
201810,-11.87,-10.06,-7.48,-8.95,-2.96,-5.99,-4.7,-3.49,-6.35,-2.19
201811,2.99,2.48,4.19,2.57,2.42,3.34,-4.48,0.84,3.96,2.68
201812,-8.9,-8.07,-8.55,-8.77,-8.18,-8.75,-11.39,-11.9,-9,-10.76
201901,8.35,8.65,5.2,10.93,7.77,8.97,7.59,8.57,6.11,8.76
201902,2.25,4.71,5.27,4.1,5.4,2.19,4.62,2.06,0.45,2.02
201903,3.18,3.05,3.39,1.58,-0.73,1.05,1.78,-1.25,-1.87,0.75
201904,3.13,4.48,6.26,4.27,2.94,3.01,5.76,5.02,4.66,4.01
201905,-6.76,-6.26,-5.04,-6.35,-7.01,-5.29,-9.78,-7.2,-7.24,-5
201906,6.53,5.97,7.17,7.62,7.73,6.18,9.06,6.68,6.78,6.48
201907,-0.29,0.92,0.25,3.84,2.46,-0.21,3.29,2.88,2.6,2.65
201908,-2.77,2.16,-0.67,-0.27,-0.87,-2.73,-2.29,-4.75,-8.52,-7.23
201909,-0.04,-0.22,1.1,0.92,2.28,1.55,4.25,6.3,5.5,1.72
201910,1.97,0.56,1.87,2.44,0.19,1.38,4.1,4.22,3.59,0.93
201911,3.93,2.44,2.86,3.03,3.25,3.79,5.43,3.57,5.32,3.98
201912,2.58,2.59,2.95,2.73,2.17,2.04,4.41,2.88,3.19,4.06
202001,3.57,0.71,1.04,1.4,-2.64,-3.47,0.39,-4.72,-5.01,-5.23
202002,-6.09,-8.01,-6.91,-7.08,-8.32,-9.14,-9.93,-10.74,-12.54,-6.49
202003,-5.94,-9.18,-9.59,-13.32,-18.12,-15.3,-11.92,-20.72,-28.01,-27.26
202004,15.46,10.7,12.34,12.81,12.58,16.34,11.23,10.32,16.18,16.77
202005,4.29,5.63,5.99,6.84,4.17,3.8,5.58,2.35,4.89,6.43
202006,6,-0.82,-0.76,-0.78,0.01,0.23,5.63,-0.51,3.83,3.64
202007,9.62,6.27,3.43,8.06,3.05,6.05,1.43,1.57,2.35,6.05
202008,7.84,6.44,7.77,11.68,4.59,2.54,3.16,3,3.89,9.58
202009,-3.96,-1.31,-2.77,-6.46,-3.13,-2.38,-2.37,-2.18,-4.27,-1.82
202010,-2.64,-2.51,-3.06,-1.59,-2.08,-2.53,-1.5,-1.59,0.02,-1.72
202011,9.51,9.84,8.31,9.94,12.41,12.01,15.78,13.9,19.44,14.65
202012,1.79,5.13,3.9,5.27,2.74,3.14,4.25,4.01,9.27,3.75
202101,-1.97,-1.36,0.96,-2.02,-0.42,-2.44,-0.32,0.69,0.12,2.46
202102,0.87,1.3,1.92,0.68,4.05,4.12,7.08,8.8,13.36,9.12
202103,0.17,1.83,2.02,4.23,8.93,7.44,6.69,6.77,6.99,5.53
202104,6.05,5.36,5.52,6.9,3.81,3.7,4.13,3.06,4.26,5.71
202105,-2.1,-0.37,0.99,-0.8,2.01,1.86,3.47,3.19,3.48,4.47
202106,5.13,2.32,6.62,3.63,-0.18,-0.22,-1.67,-3.55,-2.28,-1.98
202107,-0.17,3.99,4.96,2.79,4.49,2.1,1.17,-0.79,-0.93,-1.01
202108,4.26,2.42,3.5,0.84,3.48,3.31,1.8,4.54,3.24,3.85
202109,-3.08,-6.22,-6.01,-4.74,-5.97,-6.18,-3.57,-1.77,-4.11,-3.07
202110,10.82,5.66,8.86,7.05,7.81,4.18,3.28,5.03,3.32,3.43
202111,0.52,-0.58,3.08,-0.79,-1.78,-2.09,-3.08,-4.75,-3.16,-2.45
202112,-3.1,4.19,5.21,7.58,4.75,6.06,8.32,4.46,4.38,5.13
202201,-11.65,-10.14,-4.3,-4.29,-5.89,-5.64,-3.03,0.47,-1.48,-2.44
202202,-1.63,-4.22,-3.39,-2.81,-2.79,-9.82,1.05,0.13,-4.14,-0.58
202203,6.6,1.7,3.62,4.23,2.85,4.61,1.47,0.67,-1.89,0.62
202204,-19.16,-9.68,-8.48,-4.23,-7.31,-5.78,-4.22,-8.71,-7.37,-7.3
202205,-3.28,2.04,-2.04,0.42,-1.87,0.34,1.68,3.12,5.58,4.71
202206,-9.73,-8.64,-6.86,-5.4,-5.63,-6.61,-7.5,-11.27,-10.72,-10.19
202207,17.2,13.12,12.24,6.77,4.64,5.05,6.35,6.56,7.79,9.03
202208,-6.25,-5.39,-3.59,-2.56,-4.65,-2.07,-3.48,-1.18,-4.39,-2.02
202209,-9.1,-9.67,-9.85,-8.05,-8.5,-9.21,-7.72,-9,-6.73,-13.04
202210,4.19,3.16,8.39,10.81,3.46,13.54,14.95,15.7,13.18,13.35
202211,2.64,5.45,3.21,5.82,7.73,6.47,6.15,5.1,5.9,7.41
202212,-12.82,-6.21,-6.11,-3.87,-6.38,-2.93,-3.22,-5.16,-4.89,-7.39
202301,17.14,7.38,6.1,2.05,5.55,4.02,1.69,6.81,5.75,12.06
202302,3.16,-3.24,-1.6,-2.84,-3.86,-2.44,-4.43,-3.64,-2.66,-2.67
202303,6.11,8.48,6.31,0.81,6.76,-0.49,-2.44,-5.3,-3.99,-7.37
202304,-3.6,2.8,2.1,1.21,2.25,1.01,-0.64,2.45,2.24,0.87
