,Lo 10,2-Dec,3-Dec,4-Dec,5-Dec,6-Dec,7-Dec,8-Dec,9-Dec,Hi 10
201211,-0.67,0.78,1.38,0.2,0.97,2.21,2.26,2.16,1.19,3.96
201212,-1.11,0.84,1.42,2.93,2.77,-1.5,6.29,3.2,3.52,3.6
201301,6.11,4.87,6.09,6.25,8.73,7.2,6.3,-4.4,7.33,8.24
201302,2.6,1.62,2.35,0.69,0.53,0.47,-0.92,0.98,-0.65,-2.13
201303,4.06,4.22,3.48,4.24,3.46,4.68,4.04,5.15,2.93,4.99
201304,2.28,2.24,2.21,1.59,0.63,-0.64,0.14,-0.28,-0.21,3.42
201305,-1.39,1.73,4.28,4.73,4.24,4.3,5.07,4.66,6.87,5.11
201306,0.17,0.1,-0.48,-1.83,-2.68,-4.18,-3.02,-2.03,-1.6,-0.37
201307,4.87,4.69,4.12,4.75,7.24,6.7,9.56,8.51,7.68,9.19
201308,-4.14,-3.33,-3.45,-0.25,-2.45,-3.28,-1.45,-1.46,-3.06,0.05
201309,1.54,3.03,5.18,4.43,4.38,5.24,6.27,3.11,8.09,9.01
201310,4.61,4.36,3.92,4.08,5.86,2.38,5.93,4.2,2.94,-0.87
201311,2.64,2.76,2.38,3.17,4.16,2.61,4.96,4.09,2.7,3.03
201312,1.64,2.49,3.07,3.31,2.67,2.9,3.22,4.52,3.15,3.37
201401,-4.15,-4.15,-4.61,-4.03,-2.66,-3.91,-1.16,0.71,-0.54,4.03
201402,2.76,5.35,4.21,4.55,6.12,5.67,3.8,5.59,7.99,7.99
201403,3.47,1.36,0.35,1.28,-0.09,-1.32,-3.21,-3.62,-5.43,-6.6
201404,2.24,0.11,-1.19,1.11,-1.46,-1.87,-0.59,-2.52,-4.09,-8.3
201405,0.98,2.18,1.99,3.6,2.52,1.55,2.68,2.65,3.27,1.31
201406,1.38,2.43,1.87,2.54,2.36,3.47,3.86,3.7,4.42,11.59
201407,-2.47,-1.09,-1.85,-2.35,-0.46,-1.64,-2.85,-1.01,-4.64,-6.6
201408,3.82,4.45,3.96,3.21,4.26,4.46,4.36,5.67,4.81,7.15
201409,-0.33,-1.22,-2.46,-2.15,-3.56,-3.35,-3.36,-4.03,-5.61,-3.93
201410,2.1,4.35,1.9,1.5,4.73,0.78,1.23,2.2,2.83,2.39
201411,3.21,2.72,3.86,2.15,3.21,2.87,0.58,-1.44,-1,-0.65
201412,-0.38,0.28,0.2,0.82,0.24,-0.81,-2.19,0.94,0.22,-0.11
201501,-2.36,-3.53,-2.81,-3.66,-5.53,-2.98,-1.32,-1.67,-1.69,-2.72
201502,5.33,4.53,5.81,7.15,6.9,8.22,6.55,5.33,9.31,7.14
201503,-1.81,0.15,-0.59,-0.57,-2.35,-0.99,-1.39,-0.38,-1.25,-1.43
201504,-0.06,-0.43,-0.57,-0.11,2.85,1.19,3.58,0.32,1.83,0.9
201505,0.73,2.28,1.14,2.02,1.27,1.34,0.04,0.96,2.79,1.98
201506,-1.41,-0.71,-2.04,-1.35,0.05,-3,-3.2,-1.41,-2.14,-1.7
201507,2.14,2.63,2.21,2.76,1.23,-0.1,-0.79,3.35,-3.27,-5.05
201508,-5.91,-5.91,-6.83,-5.84,-5.93,-6.08,-5.58,-6.15,-4.38,-8.22
201509,-0.29,-1.61,-2.21,-3,-4.02,-2.97,-4.75,-5.58,-9.38,-15.09
201510,5.17,6.97,6.85,8.11,9.17,8.31,11.41,9.79,6.93,7.55
201511,-0.06,-0.86,0.15,1.24,1.59,1.93,-0.33,0.09,1.54,2.86
201512,-0.44,-1.62,-2.92,-1.01,-1.96,-2.88,-7.81,-4.43,-5.3,-5.51
201601,-1.5,-5.07,-4.74,-6.42,-8.08,-8.75,-9.79,-10,-17.25,-18.82
201602,1.6,-1.23,-0.91,-0.38,-0.04,0.62,-0.95,1.49,-1.83,-1.62
201603,5.4,6.83,5.87,8.6,6.69,7.46,8,8.37,11.86,13.31
201604,-0.01,-0.54,-1.75,1.62,3.05,4.5,1.74,4.18,7.81,15.56
201605,1.08,1.86,2.73,1.43,4.09,1.4,1.06,0.29,2.16,-0.8
201606,4,-0.3,-1.08,-2.23,-4.12,-2.52,-0.52,-2.21,0.38,-4.59
201607,0.39,4.93,4.86,5.55,4,6.83,7.55,8.33,6.17,8.2
201608,-1.91,0.16,1.34,2.01,1.89,1.94,2.73,2.95,5.15,-0.13
201609,-0.29,-1.53,1.07,0.25,0.68,1.55,2.96,0.5,3.84,5.34
201610,-1.86,-0.9,-1.65,-0.01,-2.83,-3.28,-3.07,-3.05,-8,-11.7
201611,2.84,4.62,4.16,5.45,7.78,7.28,8.44,7.09,9.5,12.63
201612,2.23,2.74,0.69,1.92,2.65,1.37,0.34,0.61,-0.45,-0.14
201701,1.02,1.71,2.88,3.23,2.2,1.57,1.9,2.8,5.29,3.25
201702,4.18,3.83,4.2,3.68,2.5,3.56,3.81,0.05,0.33,2.05
201703,0.07,1.67,-0.88,-1.22,-0.49,-0.3,1.56,0.5,1.46,-1.91
201704,1.92,1.35,0.3,0.4,0.74,0.16,0.84,0.94,0.79,-1.68
201705,2.53,2.14,-0.27,-0.62,-1.98,-0.02,-2.21,1.82,-0.56,-2.69
201706,0.03,-1.09,3.01,1.98,2.7,2.11,1.18,3.43,2.21,5.79
201707,1.43,2.74,1.62,2.25,2.35,2.49,1.15,0.74,3.29,2
201708,1.04,0.49,1.25,-0.84,-0.93,-0.48,-2.76,-0.83,-2.41,1.15
201709,0.92,3.63,2.75,0.85,3.25,4.31,5.17,5.38,3.06,7.31
201710,3.09,2.93,2.41,2.83,0.09,1.91,1.66,2.7,-2.08,-2.37
201711,3.45,3.35,3.2,2.47,4.42,2.68,2.5,3.56,2.38,4.85
201712,0.52,1.93,1.03,0.84,2.04,1.9,-0.04,0.16,1.91,2.99
201801,2.82,6.91,5.67,5.63,6.11,4.61,12.22,5.15,3.97,4.4
201802,-5.09,-1.01,-3.68,-5.18,-3.97,-6.97,-2.86,-1.19,-1.5,-2.13
201803,0.32,-1.88,-3.02,-3.15,-3.23,-2.78,-1.52,-1.58,0.72,-1.53
201804,-0.14,-0.19,0.78,0.11,1.87,-0.33,1.19,0.03,0.81,0.26
201805,0.09,0.5,1.85,2.65,1.7,4.65,4.15,5.1,7.94,9.16
201806,3.03,0.75,0.77,-0.15,0.28,0.38,-1.77,0.96,1.37,0.25
201807,5.39,4.47,3.77,4.09,4.33,0.51,2.42,-0.02,-0.53,-1.01
201808,5.54,4.78,2.17,1.19,2.35,3.14,2.75,5.27,2.95,8.52
201809,1.97,0.01,-0.69,0.9,0.92,-0.17,-1.33,-0.6,-3.36,-2.95
201810,-3.07,-6.52,-7.74,-9.23,-7.73,-11.4,-11.69,-13.17,-11.84,-12.1
201811,4.64,4.82,-2.62,2.53,1.72,2.06,0.57,0.54,-3.84,1.84
201812,-8.49,-9.62,-9.23,-9.75,-7.84,-10.68,-9.83,-10.62,-10.49,-12.78
201901,4.11,7.35,8.32,8.21,9.84,9.4,12.54,13.36,15.67,13.24
201902,2.97,2.42,4.15,3.51,4.72,6.23,3.17,0.61,5.42,8.12
201903,1.38,1.26,1.26,0.74,0.56,-1.16,5.08,0.11,1.07,0.52
201904,4.23,3.37,5.33,3.35,3.48,6.1,6.47,4.32,-0.45,0.49
201905,-3.79,-6.1,-7.65,-8.34,-9.21,-6.58,-10.17,-10.88,-9,-10.89
201906,5.98,6.5,7.98,6.62,6.73,8.86,9.74,8.16,9.23,8.88
201907,0.25,1.88,0.9,3.91,3.82,0.54,-0.11,1.44,0.13,-1.75
201908,1.14,0.2,-3.75,-3.45,-6.52,-2.85,-5.34,-7.24,-6.99,-8.06
201909,1.89,0.63,1.03,3.39,3.43,0.78,3.27,0.46,-0.81,-2.55
201910,-0.2,2.2,3.15,3.44,3.63,0.56,4.09,4.28,3.35,-3.67
201911,0.65,3.12,5.43,5.29,4.02,7.22,6.44,7.37,7.26,7.48
201912,2.61,3.47,2.73,2,1.05,4.09,2.4,4.93,4.92,6.65
202001,2.08,1.02,-0.74,-1.16,-4.77,-2.62,-1.98,-0.91,4.27,-3.48
202002,-7.72,-8.85,-8.27,-9.4,-7.75,-7.37,-5.43,-9.03,-3.13,-4.25
202003,-8.39,-13.22,-15.59,-9.8,-13.49,-14.23,-21.78,-22.29,-20.91,-22.47
202004,12.32,12.87,12.7,14.43,10.22,16.44,20.86,25.98,19.56,39.13
202005,3.57,6,8.37,5.07,6.89,6.21,7.93,8.42,7.22,8.28
202006,2.47,2.46,-0.05,1.71,2.42,5.6,4.29,3.83,9.97,11.4
202007,7.96,2.88,6.49,5.03,3.37,6.4,2.09,1.46,1.78,3.2
202008,5.57,10.46,6.73,3.66,6.3,7.13,22.2,8.11,7.99,1.56
202009,-2.12,-2.94,-6.8,-2.88,-4.24,-3.35,0.73,-5.26,-8.2,1.14
202010,-3.21,-2.45,0.97,-1.9,-2.2,0.95,-3.01,0.86,-2.71,-5.87
202011,8.23,10.8,14.45,11.33,15.65,10.41,15.09,15.1,22.14,29.67
202012,1.59,3.37,3.4,6.41,6.27,6.13,6.62,7.9,12.18,3.71
202101,-2.49,-0.09,-1.76,-0.26,-0.95,-0.83,1.02,7.09,3.78,23.1
202102,-0.02,2.06,-1.41,8.07,9.26,9.69,11.77,0.23,6.65,-3.51
202103,6.81,3.79,4.27,4.82,1.32,0.26,0.39,-5.11,-4.58,-6.27
202104,3.97,7.04,7.14,6.03,2.56,1.83,5.32,2.14,4.49,-2.93
202105,1.75,-0.71,1.79,-0.58,2.25,1.63,-0.56,-0.01,-5.05,-1.58
202106,-0.93,1.88,4.37,0.43,1.08,2.88,6.93,5.54,8.06,14.22
202107,3.59,3.18,1.92,0.45,-0.9,0.75,-1.1,-0.96,-3.27,-10.5
202108,1.86,4.11,2.67,3.66,1.96,4.61,1.97,2.87,1.09,5.15
202109,-5.81,-4.49,-4.78,-4.68,-2.14,0.24,-2.05,-5.57,-3.36,-3.13
202110,8.65,4.15,5.11,3.85,14.38,8.11,6.62,3.93,7.72,-0.38
202111,-2.11,1.78,-3.72,-3.28,-2.51,-2.25,2.6,-8.44,-5.49,-7.78
202112,8.36,5.51,2.42,1.79,5.69,4.82,1.44,-3.91,-6.47,-13.15
202201,-2.74,-4.53,-6.91,-6.06,-2.51,-3.2,-7.5,-11.45,-14.77,-22.77
202202,-1.05,-1.03,-3.35,-1.35,-8.06,-1.14,-4.29,-2.13,0.92,-4.06
202203,5.15,4.08,0.89,2.75,0.86,2.25,2.75,1.32,2.89,7.26
202204,-2,-4.2,-7.75,-8.76,-10.39,-9.93,-14.89,-12.6,-19.87,-23.31
202205,-0.34,1.7,-0.37,1.45,0.64,0.72,0.57,-1.7,-5.16,-8.02
202206,-3.63,-4.41,-7.79,-9.01,-7.73,-11.31,-11.43,-13.4,-13.68,-10.2
202207,2.7,3.33,8.09,9.81,12.46,12.75,10.31,18.91,18.34,15.74
202208,-3.11,-3.37,-3.23,-4.16,-4.08,-4.79,-3.97,-4.01,-3.1,1.85
202209,-6.26,-6.4,-9.31,-9.99,-12.41,-9.86,-10.9,-10.36,-10.3,-12.47
202210,9.64,11.58,6.39,12.11,7.64,11.81,0.17,2.9,6.99,1.52
202211,4.96,6.63,7.21,3.86,7,2.13,4.94,3.19,7.84,-4.92
202212,-2.18,-4.22,-4.3,-3.59,-9.12,-5.66,-9.33,-15.99,-5.99,-10.59
202301,-1.32,3.09,5.35,6.4,8.24,11.77,17.27,14.59,23.75,17.83
202302,-2.8,-3.23,-3.02,-3.52,-1.6,-3.42,-2.87,-2.67,1.47,5.63
202303,1.51,-1.23,-0.43,5.05,7.1,6.16,4.73,-0.49,9.71,-0.04
202304,2.93,1.56,2.17,3.22,-1.55,0.7,-1.98,-4.06,-4.67,-5.66
