,Lo 10,2-Dec,3-Dec,4-Dec,5-Dec,6-Dec,7-Dec,8-Dec,9-Dec,Hi 10
201302,0.5,1.82,1.86,1.22,2.34,1.92,1.43,0.79,0.6,0.26
201303,3.92,4.92,5.34,4.57,5.64,4.18,3.73,4.2,1.93,2.65
201304,1.48,1.11,2.21,0.99,2.62,2.11,0.52,1.67,2.31,0.53
201305,5.26,3.83,0.07,1.49,2.84,2.91,1.62,3.72,4.23,3.11
201306,-1.68,-1.67,-1.2,-2.81,-0.03,-0.26,0.01,-1.1,-1.8,-3.1
201307,6.86,5.12,5.11,5.52,6.42,5.06,4.15,3.85,6.81,8.26
201308,-1.78,-3.43,-3.32,-3.54,-4.9,-4.18,-3.59,-1.41,-1.29,0
201309,4.1,3.1,2.87,3.68,3.3,3.03,3.37,3.79,5.26,5.1
201310,4.72,5.77,4.07,3.19,3.27,4.61,3.91,3.87,3.64,5.08
201311,2.08,2.38,3.52,3.38,5.04,2.29,2.08,3.42,3.36,2.78
201312,2.44,2.4,3.21,2.08,2.99,1.32,3.41,2.06,3.22,3.46
201401,-3.72,-5.57,-4.07,-3.65,-2.14,-3.83,-3.66,-3.34,-3.18,-1.59
201402,4.8,4.01,4.6,5.35,2.53,4.39,5.11,4.48,5.41,5.56
201403,1.2,1.24,0.87,0.68,2.12,2.41,2.62,1.21,-1.46,-3.5
201404,-0.57,0.82,1.32,0.49,-1.86,1.4,1.21,-1.14,-0.5,-0.83
201405,3.45,1.19,0.11,1.48,1.74,1.41,1.66,2.88,2.16,4.38
201406,3.93,0.9,1.19,1.62,2.46,0.78,2.47,3.03,4.68,4.02
201407,-2.85,-2.82,-2.24,-2.59,-2.54,-1.83,-1.96,-2.11,0.66,-4.15
201408,3.84,3.76,4.43,4.39,3.07,4.42,3.7,4.82,4.56,5.52
201409,-2.43,-1.57,-2,-2.14,-1.6,-1.92,-1.7,-1.92,-1.35,-3.78
201410,3.67,2.67,2.94,3.24,2.59,1.26,2.51,2.46,2.53,2.22
201411,3.69,2.23,3.72,0.89,1.39,2.97,1.91,3.38,3.98,0.31
201412,0.62,0.34,1.2,0.53,0.53,0.48,0.37,0.2,-2.79,-0.51
201501,-2.54,-6.55,-2.64,-2.36,-3.51,-3.17,-4.4,-3.55,-0.62,-2.07
201502,7.11,6.63,4.77,5.35,5.3,4.99,5.34,6.43,7.09,10.04
201503,-1.34,-1.98,-0.64,-1.71,-1.26,-1.8,-0.51,-0.52,-1.66,-0.09
201504,-0.03,2.31,-0.94,0.96,0.37,-0.34,0.93,-0.23,2.12,0.93
201505,2.5,1.7,0.8,1.4,1.64,1.14,0.98,0.79,1.08,2.74
201506,-2.47,-1.15,-2.53,-0.93,-0.96,-2.25,-1.64,-1.44,-1.55,-0.2
201507,0.6,0.63,1.43,0.6,1.79,0.98,3.36,-0.65,4.2,3.63
201508,-4.81,-7.29,-5.82,-5.58,-6.72,-5.92,-5.6,-5.81,-5.73,-6.95
201509,-3.75,-4.1,-2.33,-2.65,-2.09,-1.76,-1.93,-3.9,-3.1,-5.06
201510,9.53,7.37,9.93,6.93,7.09,6.3,6.37,6.01,10.48,8.96
201511,-0.14,0.17,0.76,0.71,-0.75,0.16,0.72,0.5,1.65,2.1
201512,-1.99,-2.24,-1.62,-1.85,-0.99,-1.29,-2.13,-6.01,-0.91,-2.46
201601,-2.69,-5.08,-5.5,-4.68,-6.12,-4.92,-4.44,-6.58,-5.99,-11.4
201602,1.02,-0.59,1.14,1.03,1.39,0.56,0.95,-0.71,-3.52,-1.97
201603,6.89,7.97,6.66,6.28,5.85,6.58,6.76,8.68,7.01,7.23
201604,1.67,0.81,1.78,1.89,1.02,2.05,1.12,-2.93,-2.31,3.25
201605,0.24,0.74,0.63,2.24,0.42,1.98,0.46,3.35,3.82,3.42
201606,2.52,0,1.67,1.47,-1.06,1.21,0.45,-1.87,-4.13,-1.82
201607,2.17,3.8,3.78,1.65,3.2,5.14,2.42,4.32,6.64,4.72
201608,1.54,1.33,-1.4,0.73,-0.57,0.97,1.16,0.77,1.21,-0.16
201609,0.95,1.13,-0.32,-0.37,-0.05,-0.07,-1.57,0.72,1.13,1.49
201610,-3.62,-0.95,-2.05,-2.01,-1.5,-1.62,-0.74,-2.5,-1.93,-3.03
201611,8.33,7.22,5.67,5.07,5.52,5.52,6.43,4.95,1.1,2.82
201612,0.83,1.7,2.21,2.47,2.52,2.19,2.82,1.39,0.07,1.8
201701,-0.27,1.83,0.94,0.37,-0.21,2.18,1.27,2.42,5.67,3.13
201702,0.16,4.01,4.05,3.08,4.18,4.47,3.66,3.04,3.02,4.79
201703,0.32,-0.43,-0.95,0.76,-0.59,-0.43,-0.82,0.32,1.89,1.16
201704,-2.07,0.02,1.32,0.78,1.03,1.14,0.5,0.93,3.71,1.3
201705,-3.07,-1.02,1.25,0.81,1.19,1.37,1.26,0.81,3.53,1.44
201706,0.17,1.95,2.08,1.06,1.28,1.26,0.67,0.48,-0.22,0.42
201707,0.69,1.47,3.68,2.05,0.78,1.74,0.5,2.41,2.58,2.83
201708,-1.32,-0.57,-0.92,-2,-0.31,-0.61,0.25,2.6,1.53,0.66
201709,3.56,5.13,4.58,3.01,3.77,3.06,2.64,0.3,2.8,1.55
201710,-2.81,-0.64,1.24,1.39,0.99,0.23,2.53,4.56,4.02,4.31
201711,1.26,2.26,4.32,4.43,3.25,4.9,4.56,2.81,2.16,1.98
201712,1.83,1.42,2.71,2.09,1.19,0.05,1.23,0.63,0.77,0.82
201801,2.5,5.69,5.48,4.58,5.45,3.96,3.87,4.93,7.99,9.64
201802,-6.4,-4.82,-4.51,-7.26,-3.32,-3.48,-3.31,-1.78,-3.13,-1.63
201803,-1.66,1.05,-2.1,-1.23,-2.99,-1.98,-1.81,-2.64,-1.99,-3.5
201804,4.5,2.94,0.87,0.01,-0.76,-0.34,-0.24,-0.16,-0.74,2.46
201805,0.99,2.59,1.87,1.77,1.4,1.68,-0.3,5.34,4.52,4.15
201806,0.74,0.95,0.23,2.29,-0.7,-0.5,0.83,-0.07,-0.09,2.11
201807,3.46,1.9,4.54,4.59,5.1,2.77,1.89,4.88,5.07,-0.01
201808,4.09,-0.1,1.6,0.47,0.91,3.69,2.73,4.12,6.8,7.04
201809,1.64,1.04,0.73,0.09,-1.12,1.35,0.54,0.49,0.08,-1.44
201810,-6.6,-4.81,-4.53,-6.92,-4.98,-7.63,-6.38,-6.1,-6.92,-14.73
201811,2.2,1.28,2.52,2.87,2.07,2.86,3.22,4.98,-2.72,1.37
201812,-10.25,-8.88,-8.45,-10.58,-9.81,-9.45,-8.3,-9.57,-8.99,-10.08
201901,8.32,7.64,5.91,9.47,9.69,6.85,8.21,7.45,7.09,14.06
201902,5.05,4.07,2.01,4.24,2.94,4.86,4.04,2.21,5.05,2.17
201903,0.08,2.37,-0.58,-1.31,-1.81,1.52,1.1,0.7,4.42,2.74
201904,0.64,0.88,3.76,4.94,7.38,2.72,3.39,2.95,5.34,6.15
201905,-5.63,-5.52,-4.43,-7.66,-6.96,-5.93,-5.14,-6.31,-7.88,-8.72
201906,6.99,6.76,7.2,7.43,6.67,6.57,6.6,6.76,7.86,7.44
201907,0.39,0.61,2.71,0.2,0.63,1.82,0.23,2.26,2.71,-0.09
201908,-3.82,-3.46,-1.32,-3.41,-2.38,-2.12,-2.12,-0.9,-2.37,-3.39
201909,2.16,1.53,4.22,1.92,1.79,3.66,2.56,0.88,-0.15,-1.88
201910,2.05,2.33,2.06,0.74,2.1,2.96,1.2,2.75,3.27,1.33
201911,3.9,2.99,4.15,2.92,3.71,3.62,1.53,5.12,3.33,7.24
201912,3.3,3.25,5.13,2.25,2.06,3.18,2.41,2.99,2.69,0.87
202001,-2.2,-3.12,0.94,-3.57,-0.92,-1.16,-0.14,1.1,3.68,0.55
202002,-7.44,-8.89,-9.64,-10.08,-8.73,-9.68,-7.79,-6.9,-6.37,-5.77
202003,-10.28,-12.33,-11.21,-19.72,-14.99,-15.29,-14.41,-10.33,-11.63,-14.82
202004,13.8,11.47,13.29,16.43,10.36,12.33,9.61,12.89,17.96,14.12
202005,5.53,3.76,3.96,5.12,4.41,4.77,7.69,4.45,5.86,9.36
202006,3.14,-1.77,5,-0.59,-0.65,0.54,0.99,4.45,3.76,3.26
202007,1.97,10.78,5.67,4.38,3.51,2.76,2.94,7.15,7.16,8.27
202008,1.1,13.57,6.94,4.32,5.68,3.95,7.23,12.39,7.57,8.54
202009,-2.07,-7.81,-2.2,-2.4,-1.57,-1.59,-4.01,-4.08,-4.12,-4.05
202010,-4.11,-4.35,0.42,-2.33,-2.45,-1.91,-2.13,-2.77,0.36,-2
202011,16.65,11.09,12.14,13.91,13.23,12.7,8.33,17.61,10.68,10.87
202012,5.98,8.08,1.98,5.23,3.22,2.91,3.66,7.42,3.94,3.95
202101,6.21,0.15,3.54,-2.19,-2.21,-0.73,0.07,-0.53,0.22,-0.92
202102,2.68,-2.08,3.1,5.35,5.01,5.66,2.27,1.47,5.55,1.56
202103,4.95,3.07,7.28,6.42,4.6,6.24,3.52,4.73,0.91,-0.59
202104,1.96,4.75,2.68,3.59,4.27,3.4,5.78,5.2,8.89,6.2
202105,3.22,-1.82,2.15,3.37,1.23,2.43,0.15,-0.26,0.62,-2.82
202106,2.53,5.3,-1.07,-2.02,1.18,-0.19,4.62,-0.3,5.61,5.15
202107,-5.64,2.66,0.16,0.37,3.02,1.27,2.63,2.52,2.2,-1.04
202108,2.5,2.8,0.11,0.79,3.12,2.14,1.32,3.54,5.04,3.35
202109,3.45,-5.05,-3.83,-2.44,-5.59,-4.41,-4.16,-4.1,-5.29,-4.36
202110,6.94,4.65,2.75,5.54,8.95,4.74,3.94,8.1,6.98,8.16
202111,-4.63,5.35,-4.62,-2.05,-2.37,-1.87,-4.32,-2.87,0.44,-1.94
202112,0.33,6.65,8.15,6.74,5.36,5.05,7.69,3.89,1.84,-3.58
202201,3.21,-0.9,-2.54,-0.46,-5.22,-2.08,-4.21,-6.58,-10.14,-12.35
202202,5.55,-3.63,-0.22,0.33,-2.09,-0.68,-1.96,-2.6,-6.34,-1.8
202203,7.98,5.21,2.6,4.1,2.29,3.78,2.84,0.68,2.62,4.47
202204,-6.89,-6.74,-4.3,-5.21,-7.43,-6.21,-4.3,-10.66,-11.57,-17.14
202205,9.22,-0.12,1.31,3.15,-1.52,0.11,0.87,0.63,-0.19,-4.74
202206,-17.24,-7.79,-11.87,-9.51,-7.36,-7.89,-6.32,-7.58,-9.08,-7.05
202207,4.75,4.39,5.42,8,4.25,12.72,8.48,12.74,16.09,13.45
202208,-1.52,-2.91,-1.78,-2.8,-3.26,-2.63,-4.56,-6.12,-3.76,-4.36
202209,-9.98,-7.39,-9.33,-9.46,-6.51,-9.21,-10.01,-7.3,-9.07,-10.94
202210,11.92,13.13,13.04,12.78,5.59,9.17,7.18,3.56,2.25,7.72
202211,7.34,5.97,5.19,4.7,6.74,2.65,7.9,3.06,3.4,4.34
202212,-3.07,-3.66,-3.51,-3.79,-2.79,-7.59,-6.33,-9.28,-7.58,-8.61
202301,7.03,1.47,3.58,5.79,5.05,6.25,5.95,10.23,11.23,13.48
202302,-3.42,-1.67,-3.24,-2.92,-1.71,-1.46,-2.74,-0.08,-4.8,-0.56
202303,-0.25,-0.6,0.08,-0.73,2.67,5.81,6.38,0.4,2.56,4.95
202304,0.58,-0.14,2.25,2.01,3.9,1.86,2.79,-3.42,-0.24,-2.7
