,Lo 10,2-Dec,3-Dec,4-Dec,5-Dec,6-Dec,7-Dec,8-Dec,9-Dec,Hi 10
201212,0.24,0.66,2.06,2.7,-1.39,2.75,2.92,2.99,2.85,3.38
201301,5.9,5.98,5.84,5.51,7.4,-0.04,6.39,6.05,7.77,8.27
201302,2.55,1.89,0.6,1.72,0.26,0.44,0.21,0.72,-0.58,-1.89
201303,3.09,4.81,3.91,3.98,4.61,4.36,4.25,5.29,2.79,5.13
201304,2.51,1.05,1.77,2.33,1.49,-0.18,-0.49,1.72,-0.2,3.06
201305,1.19,1.08,3.58,3.37,4.56,3.77,2.69,3.43,6.47,5.06
201306,-0.2,-0.3,-1.08,0.56,-1.54,-2.84,-5.69,-2.35,-0.7,-0.49
201307,5.53,5.65,4.16,4.52,5.04,5.46,7.55,10.16,8.76,7.98
201308,-4.6,-3.54,-2.91,-2.89,-1.81,0.23,-2.07,-0.88,-2.98,-0.19
201309,1.75,3.51,4.58,4.5,5.7,6.13,2.15,6.74,4.08,8.54
201310,4.32,4.56,4.88,4.28,4.86,3.45,2.25,5.95,3.43,-1.03
201311,3.38,2.52,2.6,2.09,2.86,4.34,4.67,3.66,2.96,3.06
201312,1.62,3.16,3.13,3.05,2.37,3.1,2.96,3.89,4.42,3.06
201401,-4.19,-4.71,-3.41,-4.23,-3.26,-2.52,-2.98,1.37,-0.18,3.18
201402,3.03,4.32,4.58,5.66,6.27,4.65,4.59,5.6,6.94,8.7
201403,3.07,0.96,1.34,1.31,-0.58,-2.89,-1.47,-1.34,-5.58,-6.18
201404,0.91,1.27,-1.8,-0.04,-0.85,3.14,-1.54,-2.15,-3.84,-7.61
201405,1.17,2.31,2.72,1.49,3.37,2.07,2.68,4.04,0.39,0.83
201406,1.78,2,2.15,1.96,2.03,3.83,3.83,3.97,4.88,10.63
201407,-2.66,-0.63,-2.7,-1.45,-2.16,-0.59,-1.03,-2.82,-4.76,-6.09
201408,3.53,3.52,5.24,3.86,3.92,4.16,4.59,6.7,4.15,6.45
201409,-0.72,-0.92,-1.57,-2.54,-2.88,-4.05,-3.53,-4.4,-5.02,-3.71
201410,1.81,4.83,2.06,2.74,3.91,1.8,1.77,1.07,3.7,1.83
201411,2.38,3.15,2.29,3.07,4.43,3.38,0.53,1.7,-2.07,0
201412,0.12,-0.05,-0.01,0.46,0.05,-0.83,-1.67,1.6,-0.92,0.8
201501,-5.05,-1.58,-2.48,-3.64,-4.33,-3.99,0.19,-2.89,1.33,-3.7
201502,6.72,5.65,3.94,4.66,7.35,6.79,7.01,6.82,6.93,8.61
201503,-1.72,-1.09,0.47,-0.9,-1.82,-0.26,-2.31,-0.28,-1.56,0.21
201504,0.44,-0.22,-0.57,0.28,2.14,1.44,2.06,2.12,0.65,0.28
201505,1.34,1.05,2,1.71,1.04,2.6,-0.9,1.52,1.98,1.63
201506,-1.14,-1.9,-2.12,-0.13,-0.23,-0.97,-4.21,-1.47,-1.37,-2.5
201507,2.37,2.83,2.79,1.32,0.99,-0.55,-1.07,1.77,-1.9,-4.32
201508,-6.14,-6.54,-6.04,-4.99,-6.65,-5.21,-5.62,-4.32,-6.67,-7.46
201509,-1.62,-2.02,-2.6,-2.09,-3.76,-4.33,-4.52,-4.88,-8.62,-13.98
201510,7.4,7.51,7.13,7.6,8.79,6.18,10.68,10.06,4.48,8.79
201511,0.52,0.38,0.78,1.31,-0.5,0.81,-0.31,0.32,2.35,1.25
201512,-1.49,-0.94,-1.08,-3.56,-1.39,-2.97,-6.78,-4.7,-5.63,-1.98
201601,-3.96,-4.66,-5.21,-5.09,-6.12,-6.25,-10.73,-10.13,-15.11,-18.05
201602,-0.41,-1.07,0.46,0.54,1.46,0.24,-1.33,1.92,1.19,0.54
201603,6.19,6.88,6.88,6.46,7.97,7.12,7.43,9.41,8.36,15.44
201604,0.93,-1.29,-1.05,2.45,0.49,3.32,3.12,4.43,5.65,15.65
201605,0.91,2.38,2.87,2.15,2.69,2.2,-0.15,0.97,1.51,-1.02
201606,1.73,0.79,-0.75,-1.93,-2.63,-0.8,-0.29,-2.61,1.37,-3.56
201607,2.17,3.98,2.31,6.12,5.59,4.61,6.58,8,6.45,7.98
201608,0.41,-0.84,0.87,1.7,0.52,1.71,-0.33,2.13,2.94,-0.19
201609,-0.82,0.01,-0.29,0.87,1.19,2.18,2.96,0.86,2.44,5.35
201610,-1.67,-1.59,-0.47,-1.77,-0.14,-3.01,-4.9,-3.29,-6.55,-10.8
201611,3.41,5.61,1.08,6.06,7.47,8.26,7.2,7.47,7.88,11.56
201612,2.56,2.9,1.15,1.03,0.51,1.67,0.68,-0.48,-0.17,0.26
201701,1.07,2.17,4.1,1.24,2.1,2.82,1.76,1.88,4.29,3.69
201702,4.43,3.94,3.4,3.15,4.55,1.28,2.91,2.67,-0.57,2.3
201703,-0.26,0.85,0.75,-1.13,0.01,0.73,0.59,0.94,1.62,-1.8
201704,1.74,0.81,1.16,1.23,0.42,0.92,1.13,0.27,1.63,-0.85
201705,1.78,1.98,0.67,0.24,0.19,-1.21,-0.07,1.53,-0.98,-0.44
201706,1.04,-1.08,2.8,0.97,1.8,0.48,1.99,2.05,2.46,6
201707,2.34,1.52,1.74,1.97,3.8,1.03,0.59,1.43,3.8,-0.77
201708,0.71,1.92,0.14,-0.53,0.04,-1.47,-1.71,-2.07,-1.62,0.24
201709,1.96,3.61,0.2,3.71,2.56,3.58,4.66,4.46,3.4,7.07
201710,3.34,3.54,4.89,-0.53,-0.28,0.5,1.64,1.71,-2.14,-2.51
201711,3.05,3.2,3.48,2.67,4.68,3.08,3.2,3.16,1.04,5.66
201712,0.86,1.52,0.81,0.5,2,0.92,0.92,1.84,1.4,3
201801,4.86,5.4,4.74,5.12,7.01,11.68,3.51,6.2,2.93,4.69
201802,-3.8,-1.09,-4.97,-4.25,-5.34,-6.29,-1.55,-3.83,-1.58,-2.31
201803,-3.01,-1.91,-2.25,-2.07,-2.59,-1.91,-0.33,-2.86,0.68,-1.27
201804,0,0.62,0.35,1.54,-0.45,0.7,-0.65,2.68,1.04,-0.18
201805,0.54,2.47,4.44,2.76,3.14,2.63,5.59,1.02,8.14,6.97
201806,-0.14,1.35,0.85,0.46,-1.03,1.49,1.7,0.6,2.29,0.12
201807,6.15,4.56,2.68,3.19,1.43,0.99,2.56,1.56,0.19,-0.65
201808,6.31,2.12,2.71,1.37,2.34,2.9,3.95,1.85,3.53,6.47
201809,0.12,0.95,-0.41,1.29,0.96,-0.06,-0.88,-0.17,-4.21,-2.05
201810,-4.29,-8.59,-8.13,-6.39,-7.29,-8.63,-12.36,-12.4,-11.01,-13.02
201811,3.93,-0.43,3.14,1.86,2.72,1.14,-4.88,-1.4,-1.43,2.21
201812,-8.81,-9.23,-10.23,-8.58,-7.72,-10.41,-10.19,-12.61,-11.58,-12.93
201901,6.33,7.12,8.05,8.96,11.68,14.59,12.86,14.01,15.02,10.95
201902,4.27,2.93,2.15,5.25,2.81,4.72,2.26,4.2,4.66,7.12
201903,1.94,-0.08,0.62,3.58,0.74,-1,0.56,1.28,0.2,1.13
201904,3.98,6.36,3.19,4.91,1.72,5.94,4.13,4,-0.49,0.19
201905,-5.26,-6.16,-6.68,-6.14,-8.65,-9.82,-6.78,-8.36,-9.29,-9.8
201906,6.87,6.49,7.01,7.46,6.71,8.03,8.25,6.98,10.35,7.5
201907,1.45,0.43,0.93,3.49,2.64,1.05,1.34,1.64,-0.64,-1.64
201908,-0.65,-1.13,-2.2,-3.7,-3.49,-2.81,-5.02,-5.94,-6.5,-6.48
201909,1.55,3.79,0.47,1.1,2.6,0.44,0.59,1.36,-0.96,-2.9
201910,1.55,2.65,1.58,2.34,5.49,0.03,3.75,3.51,3.26,-2.73
201911,2.86,3.77,3.07,4.51,3.55,6.54,7.31,4.93,9.76,7.54
201912,2.6,3.47,2.55,3.26,2.13,1.32,2.7,3.9,4.98,6.77
202001,1.11,1.28,0.13,-0.59,-4.14,-2.15,-1.46,-0.67,5.65,-3.47
202002,-8.41,-9.74,-6.93,-7.94,-7.47,-8.29,-4.64,-8.55,-3.75,-4.31
202003,-12.37,-11.26,-13.34,-12.77,-10.25,-24.23,-13.88,-19.76,-20.36,-21.79
202004,13.28,10.91,14.26,11.1,11.62,19.07,19.5,16.62,34.16,38.95
202005,4.38,6.67,6.65,6.99,4.64,7.3,9.86,10.3,4.47,13.24
202006,2.84,0.98,0.07,-0.27,1.33,4.23,7.73,7.24,8.35,11.3
202007,5.94,6.83,4.76,6.87,3.03,3.14,4.6,8.56,5.16,8.99
202008,7.12,6.52,11.99,5.08,3.99,5.23,6.84,27.69,6.16,1.88
202009,-3.27,-2.64,-5.37,-4.63,-5.17,-2.92,1.26,-1.59,-8.34,2.79
202010,-2.03,-2.28,-1.89,-2.33,-2.94,-0.02,0.2,0.27,-3.26,-5.39
202011,9.19,9.53,13.19,13.18,11.91,14.2,19.76,22.83,17.94,28.9
202012,3.1,5.33,2.31,3.86,7.54,6.02,8,8.31,5.64,12.37
202101,-1.7,-0.22,-1.18,-2.99,0.06,0.24,2.96,1.86,8.75,18.07
202102,2.19,4.31,0.47,5.3,5.62,6.12,8.84,6.34,-3.64,-5.47
202103,5.21,5.55,4.32,4.49,1.27,2.18,0.22,-3.93,-5.62,-6.97
202104,5.41,5.56,7.63,6.58,4.92,1.15,2.15,3.46,0.86,-2.5
202105,-0.29,1.08,1,0.96,1.13,1.56,1.19,-4.13,-0.05,-1.43
202106,2.67,0.4,0.95,1.04,4.69,3.4,3.54,5.11,12.13,9.66
202107,3.87,1.22,2.66,1.56,0.17,-0.95,-0.82,-1.45,-0.62,-11.04
202108,3.74,1.7,1.64,2.83,3.11,1.35,3.91,2.81,0.14,4.45
202109,-5.07,-5.07,-4.08,-4.05,-3.4,-3.85,-2.13,-4.78,-3.66,-4.41
202110,8.39,4.51,5.43,3.17,3.63,8.95,16.59,4.71,7.41,-0.71
202111,0.28,-0.81,-4.65,-2.59,0.65,-3.17,-4.11,-3.62,-4.93,-7.52
202112,5.32,5.88,2.58,4.76,4.61,3.72,-0.03,0.77,-6.62,-11.78
202201,-2.87,-4.09,-4.99,-8.77,-4.61,-3,-7.71,-11.82,-14.8,-22.19
202202,-1,-1.23,-4.51,-1.83,-2.18,-2.96,-2.94,-0.13,-1.56,-4.17
202203,4.27,2.42,2.22,2.29,1.61,1.97,3.42,0.54,8.61,0.16
202204,-6.65,-7.56,-7.88,-5.91,-11.63,-12.88,-9.39,-15.47,-17.94,-20.06
202205,-1.23,0.37,1.94,1.31,3.34,1.22,-1.45,-5.51,-4.34,-3.76
202206,-5.99,-6.04,-8.33,-7.19,-9.92,-11.44,-12.65,-13.22,-11.16,-10.98
202207,9.49,6.42,8.04,5.18,14.77,10.39,9.22,15.54,14.84,14.54
202208,-3.96,-2.72,-4.86,-3.48,-5.9,-1.74,-0.04,-4.16,0.35,2.87
202209,-8.88,-9.29,-6.97,-8.45,-9.11,-13.21,-8.45,-9.38,-9.24,-11.47
202210,8.79,9.11,8.84,4.8,13.61,5.87,3.21,10,7.33,1.25
202211,6.14,4.62,6.64,6.72,1.91,8.03,1.7,3.86,5.52,-2.94
202212,-3.84,-5.94,-5.14,-5.84,-7.54,-6.79,-13.8,-7.57,-6.03,-8.14
202301,3.95,2.21,3.25,8.12,13.47,11.07,14.59,14.8,20.67,15.21
202302,-1.43,-1.65,-4.98,-4.44,-2.99,1.28,-2.99,-4.45,-2.07,4.24
202303,3.52,3.2,-0.6,3.56,4.29,-0.06,2.98,6.13,4.62,0.35
202304,3.31,1.69,2.15,0.51,1.99,-2.91,-3.54,-1.42,-5.82,-4.56
