,Lo 10,2-Dec,3-Dec,4-Dec,5-Dec,6-Dec,7-Dec,8-Dec,9-Dec,Hi 10
201212,3.13,4.55,2.48,1.77,3.08,1.63,0.92,0.81,-1.26,0.63
201301,7.89,8.37,5.85,6.28,5.2,8.28,6.18,5.54,2.14,5.6
201302,0.43,1.72,2.45,1.2,1.02,0.75,2.03,1.64,0.92,0.99
201303,5.37,3.96,5.1,3.78,4,3.13,4.19,4.01,3.25,4.57
201304,3.24,1.38,-0.89,-1.01,1.43,0.63,2.83,1.91,2.21,1.4
201305,5.08,7.2,2.87,3.74,3.6,2.79,0.54,2.17,3.05,1.52
201306,-1.24,-2.58,-0.62,-0.28,-0.16,-0.1,-0.37,-1.83,-2.64,-1.85
201307,8.66,8.31,6.26,6.28,4.44,6.19,5.51,5.07,5.22,4.6
201308,-1.74,-2.37,-3.21,-2.6,-4.06,-3.12,-3.43,-3.25,-0.29,-2.95
201309,6.89,5.39,3.41,4.53,3.51,3.94,3.1,3.52,2.39,4.22
201310,0.04,2.98,2.87,3.48,5.19,4.84,4.57,3.77,5.65,4.48
201311,3.63,2.59,3.66,2.11,1.72,2.52,3.5,3.74,3.97,2.72
201312,3.22,3.38,2.96,3.51,4.9,1.36,1.5,3.25,1.65,2.9
201401,2.56,-2.5,-3.02,-3.81,-0.33,-2.79,-3.06,-4.83,-4.66,-5.02
201402,6.7,5.01,2.69,4.72,4.51,3.92,4.31,4.79,5.24,4.99
201403,-4.63,-1.62,2.55,0.82,-1.22,0.38,2.17,0.89,0.72,0.85
201404,-5,-0.72,-1.93,-0.79,-1.59,0.37,-0.77,1.75,1.87,1.12
201405,1.47,2.08,1.11,2.07,4.03,0.94,1.61,1.45,3.33,1.38
201406,7.63,4.48,3.04,2.57,2.57,1.74,2.52,1.77,2.57,0.81
201407,-5.66,-3.47,-2.61,-2.27,-2.67,-2.23,-2.26,-0.04,-0.78,-2.82
201408,7.99,4.39,5.33,3.89,3.39,3.47,3.46,4.84,4.17,4.04
201409,-5.13,-2.3,-2.21,-1.08,-2.78,-2.2,-1.48,-1.4,-2.2,-1.17
201410,2.19,2.98,2.2,0.76,2.85,3.63,2.29,2.26,2.87,2.15
201411,-0.96,2.39,2.84,-0.03,1.52,1.57,1.26,3.04,5.2,4.18
201412,0.11,0.66,0.15,0.32,1.29,1.91,0.3,-0.64,-2.03,-0.53
201501,-1.88,-6.81,-3.74,-4.74,-4.48,-3.77,-3.35,-2.62,-0.7,-2.4
201502,9.57,8.36,5.99,6.28,7.64,4.73,5.38,6.33,5.55,6.39
201503,-0.35,-1.09,-0.89,-0.46,-0.79,-0.15,-1.23,-2.01,-2.15,-0.64
201504,-0.55,0.62,0.89,0.59,0.44,-0.38,0.45,2.42,0.2,0.27
201505,4.89,1.67,1.66,1.94,1.39,1.09,1.2,1.34,0.46,1.15
201506,-1.57,-0.31,-1.89,-0.48,-1.88,-0.72,-1.74,-2.22,-2.31,-0.92
201507,-0.27,0.2,2.17,2.81,1.67,1.46,1.17,3.17,-1.08,2.68
201508,-10.21,-5.76,-5.45,-5.34,-6.18,-6.51,-6.39,-5.93,-5.68,-5.61
201509,-10.02,-4.94,-3.06,-2.68,-3.88,-1.65,-3.87,-1.39,-3.02,-2.36
201510,5.27,7.15,7.39,9.48,7.59,7.14,7.16,8,8.6,7.53
201511,3.93,2.52,0.53,2.06,1.3,-0.37,0.22,1.04,-0.54,-0.31
201512,-3.27,-4.91,-3.37,-1.09,-3.33,-1.31,-1.92,-1.05,-4.16,-1.19
201601,-20.17,-10.39,-2.2,-7.06,-6.36,-3.2,-6.68,-3.87,-7.44,-4.05
201602,-2.81,-3.93,-0.46,-1.22,0.83,0.11,-1.36,0.54,1.49,1.44
201603,8.13,6.93,6.75,7.97,8.24,5,6.72,6.56,7.88,6.89
201604,3.73,4.18,2.46,-0.3,1.76,3.02,2.63,0.11,-2.27,-0.5
201605,2.41,3.14,1.59,2.04,2.52,1.64,0.96,2.17,2.81,0.26
201606,-2.84,-2.77,-0.57,-1.75,0.08,1.3,-0.77,0.94,-1.4,1.76
201607,6.59,1.55,2.51,3.96,4.81,3.51,2.59,5.18,4.89,4.2
201608,1.18,2.15,3.47,-0.37,0.72,1.35,0.65,-0.33,0.11,-0.75
201609,5.18,1.23,-0.59,0.18,1.09,-1.36,-0.61,0.09,0.88,0.4
201610,-8.59,-0.42,-0.8,0.32,-1.79,-0.61,-1.76,-3.44,-3.3,-1.85
201611,7.49,5.54,8.3,3.96,6.79,5.54,3.91,4.38,5.1,3.4
201612,-3.68,2.55,2.55,2.54,2.67,2.77,1.21,2.24,0.52,2.11
201701,5.46,1.2,-0.08,1.76,1.57,0.38,2.81,2.95,2.86,1.68
201702,0.21,1.26,3.14,3.81,2.87,5.09,3.67,2.63,3.32,5.29
201703,0.37,-0.61,-0.69,-0.27,0.12,-1.26,0.68,0.6,0.99,0.6
201704,0.22,-0.04,-0.01,2.99,0.58,-0.05,0.78,1.5,2.44,0.93
201705,-1.29,-0.15,-0.14,1.16,0.79,0.16,1.14,1.31,1.78,2.67
201706,3.23,-0.51,2.89,0.14,1.95,3.06,1.78,0.4,0.02,-0.81
201707,2.14,2.66,3.2,0.28,2.04,2.77,1.89,2.42,1.96,0.72
201708,1.68,-2.08,-1.18,-1.46,0.82,0.59,0.95,-0.35,2.37,0.49
201709,4.49,5.65,3.72,4.1,3.36,2.42,2.53,1.02,0.45,3.51
201710,-0.45,1.5,1.98,0.77,4.79,3.1,1.72,2.19,5.53,-0.01
201711,2.14,1.05,2.66,1.65,3.59,2.01,1.9,4.44,3.82,5.22
201712,2.34,2.17,1.16,0.22,0,0.86,-0.09,2.03,0.7,2.4
201801,6.48,3.3,6.6,4.21,8.47,5.21,4.72,5.3,6.18,5.86
201802,-3.08,-5.31,-4.88,-3.74,-2.73,-3.87,-3.05,-4.71,-0.1,-4.47
201803,-0.34,0.41,-2.53,-0.91,-2.26,-3.88,-2.08,-1.98,-2.92,-2.45
201804,0.47,5.79,-0.1,1.39,0.11,1.09,-1.12,1.32,0.56,-1.45
201805,7.82,1.94,2.01,1.16,4.54,3.23,1.97,1.45,5.4,1.36
201806,0.84,2.16,0.78,-1.37,-0.21,0.15,-0.5,1.49,0.98,0.83
201807,-0.79,2.56,2.16,3.25,5.11,4.82,1.15,3.99,4.14,3.66
201808,9.13,3.68,-0.46,2.49,2.61,1.94,2.43,3.79,7.63,2.91
201809,-2.4,-0.89,0.57,-1.13,-1,-0.16,0.43,1.35,0.19,1.09
201810,-12.76,-7.56,-8.88,-8.42,-7.78,-6.4,-4.94,-5.37,-8.95,-8.37
201811,1.55,2.78,0.52,1.99,2.57,1.37,2.87,2.48,-1.37,4.24
201812,-10.71,-7.84,-11.98,-9.33,-8.64,-10.59,-9.24,-8.65,-10.18,-7.57
201901,15.35,6.28,11.77,11.07,8.19,9.01,9.4,5.93,8.18,7.83
201902,6.82,-0.29,5.26,3.97,3.48,3.16,1.84,5.09,2.52,4.89
201903,-1.5,-0.77,-0.16,0.13,0.81,-0.21,1.3,1.97,3.99,1.43
201904,0.45,6.1,3.63,6.23,4.22,4.34,4.05,4.67,4.64,2.66
201905,-6.86,-7.72,-7.95,-7.95,-7.16,-6.08,-5.94,-6.59,-7.44,-6.03
201906,8.14,4.53,8.47,8.24,4.03,7.05,7.73,7.75,7.94,6.81
201907,-0.42,2.27,0.37,-0.36,3.21,0.98,1.22,1.8,0.5,3.18
201908,-3.9,-4.24,-4,-1.68,-3.72,-3.75,-4.17,-2.97,-1.57,1.25
201909,-2.37,0.66,3.8,3.19,2.13,5.12,1.5,0.73,0.85,1.94
201910,3.13,0.54,0.9,0.25,2.86,2.43,1.77,2.95,2.88,2.76
201911,7.23,4.62,3.5,3.19,3.59,3.47,4.65,3.35,3.43,4.22
201912,1.72,1.63,4.28,2.29,2.82,2.15,2.14,2.8,3.37,3.87
202001,0.82,0.43,1.32,-2.12,0.16,-3.36,-2.78,-1.82,2.26,0.79
202002,-5.32,-7.75,-9.69,-10.53,-8.74,-8.86,-8.22,-7.42,-6.93,-8.83
202003,-15.17,-18.06,-19.34,-15.24,-15.46,-21.25,-9.77,-16.65,-7.45,-11.67
202004,12.89,13.1,16.89,11.88,15.77,9.54,11.09,16.69,14.04,13.36
202005,9.97,5.33,4.93,5.12,5.44,4.56,4.05,8.21,3.81,6.21
202006,3.5,1.28,4.02,0.08,-0.52,-0.25,-0.89,1.51,4.43,5.09
202007,5.51,6.41,3.8,10.07,5.37,4.52,6.02,5.89,4.87,7.8
202008,4.4,8.65,2.98,13.04,2.63,5.44,3.68,7.09,8.79,11.35
202009,1.36,-3.25,-5.17,-5.46,-3.86,-5.14,-2.6,-3.07,-3.92,-4.17
202010,0.94,-1.8,0,-2.04,0.84,0.97,0.03,-1.25,-3.58,-5.05
202011,21.15,14.33,15.19,16.78,12.53,10.46,14.51,11.1,10.16,10.45
202012,7.1,3.13,8.44,10.12,4.39,2.24,5.49,2.19,3.32,6.08
202101,6.19,-0.91,0.66,3.06,0.19,2.86,-0.14,-3.23,-0.45,-2.4
202102,1.85,7.05,8.62,-2.53,5.63,5.81,6.14,3.2,2.18,-0.71
202103,-9.32,0.6,3.35,3.57,3.96,4.55,5.4,6.33,3.26,4.02
202104,3.77,4.2,4.28,5.11,4.37,9.05,3.58,4.43,5.65,4.85
202105,-4.99,1,2.71,-1.89,1.98,1.41,2.26,1.69,0,-0.91
202106,11.03,-0.58,-0.5,1.66,1.66,0.34,-1,1.87,4.34,4.09
202107,-4.52,-3.69,-1.41,-0.26,1.75,1.8,2.59,2.41,2.12,3.8
202108,3.34,1.88,1.15,3.26,3.76,3.01,5.19,3.19,2.91,1.83
202109,-2.41,-1.38,-2.47,-0.95,-2.79,-4.22,-5.09,-7.47,-5.44,-5.34
202110,1.69,6.58,3.35,6.82,12.62,4.61,7.75,4.65,7.7,5.41
202111,-8.44,-8.7,-6.06,-5.67,-1.67,0.29,-0.72,-1.8,-0.15,2.38
202112,-6.05,-2.26,5.07,4.34,1.91,7.85,2.18,4.64,3.21,6.79
202201,-13.64,-5.52,-0.76,-0.47,-5.53,-4.49,-7.29,-6.56,-7.47,-3.71
202202,-0.04,1.42,0.7,0.08,-0.41,-3.49,-2.68,-7.54,-1.53,-3.62
202203,3.4,1.99,1.61,-0.73,6.59,3.04,2.39,4.4,4,3.37
202204,-14.56,-10.21,-8.34,-9.06,-11.42,-5.66,-13.72,-4.97,-10.37,-5.71
202205,-10.21,1.79,1.77,4.25,-0.81,3.59,2.44,-1.62,-1.33,-1.38
202206,-9.66,-10.16,-11.16,-12.28,-9.39,-7.81,-9.38,-6.42,-7.15,-6.54
202207,11.34,11.37,8.12,7.06,7.66,8.95,14.24,6.46,8.1,11.86
202208,4.14,-3.47,-0.82,-3,-1.14,-2.42,-5.57,-4.22,-4.95,-4.04
202209,-8.16,-11.16,-8.2,-9.76,-8.36,-7.8,-8.49,-9.17,-9.64,-9.77
202210,2.84,7.82,10.55,10.59,10.06,12.26,3,6.14,6.61,11.63
202211,-2.08,1.42,3.6,5.03,6.03,5.34,2.08,7.59,8.58,3.57
202212,-7.9,-8.74,-4.71,-4.07,-4.52,-4.19,-9.58,-5.42,-5.13,-6.92
202301,14.77,13.71,6.11,4.62,4.09,5.13,12.36,5.84,4.98,6.3
202302,-1.27,-2.16,-1.86,-3.43,-3.81,-3.51,-0.08,-4.17,-1.86,-1.44
202303,-2.16,3.88,0.1,-0.45,-6.13,-1.69,2.49,6.9,6.12,5.99
202304,-3.71,-2.76,-0.49,0.98,-0.04,1.78,-0.24,2.26,1.94,1.68
